# x_mm,y_mm,z_mm (span-major, chord-minor; 7 x 41)
4.544339816189962633e+00,2.557613317919590656e+01,1.372275029306659455e+00
5.558339476924408551e+00,2.550590216538835264e+01,2.601208004735982904e+00
6.666975818588124270e+00,2.545364918551108957e+01,3.841643797787245074e+00
7.857857179061451980e+00,2.539776385278787529e+01,5.104832001348429849e+00
9.107584407341970945e+00,2.534007100939048485e+01,6.404494525366092539e+00
1.039409269687395287e+01,2.527957294279953970e+01,7.762399432213300088e+00
1.170860616879488170e+01,2.521116974477233086e+01,9.173348062144883741e+00
1.304929428623677978e+01,2.512884075640823767e+01,1.063778219655756807e+01
1.439591744342660284e+01,2.505513231806176933e+01,1.216124083563104996e+01
1.576297368921298059e+01,2.494615464873069399e+01,1.372367261116925974e+01
1.710606122516078642e+01,2.486402675341989621e+01,1.535527855058923485e+01
1.845350613602173695e+01,2.474831702508058484e+01,1.701709637198525726e+01
1.977537617049888752e+01,2.463283061465205037e+01,1.873046814767678825e+01
2.106445554255230590e+01,2.451185537576817808e+01,2.048398302724982400e+01
2.233823248450030263e+01,2.436497501689378709e+01,2.225871287089184491e+01
2.354536595031609991e+01,2.423006851044587862e+01,2.408031353874041969e+01
2.472463151212038568e+01,2.407404714693873160e+01,2.591173814372594464e+01
2.585518049765278192e+01,2.391089629504661573e+01,2.776097431478247302e+01
2.692130148745667384e+01,2.374766918323481235e+01,2.962622573885815314e+01
2.796258673518725502e+01,2.356596798731947828e+01,3.148041757242858196e+01
2.890976048424516520e+01,2.339697758509439751e+01,3.335052887851524872e+01
2.983441154135950057e+01,2.321364971580537429e+01,3.519865357961535324e+01
3.068280629635196277e+01,2.303671756525329428e+01,3.703940691408098473e+01
3.149520114604186105e+01,2.285500790948903926e+01,3.885601509827456823e+01
3.224027334206491702e+01,2.267893517116421975e+01,4.065198873856311224e+01
3.295347164678957341e+01,2.250088978738893530e+01,4.241304634115691385e+01
3.359737924825125077e+01,2.233062548012429716e+01,4.414655365398548525e+01
3.422495914038638887e+01,2.215808009512655374e+01,4.583504096382078785e+01
3.477313979223665541e+01,2.199615150629010785e+01,4.748892718651772071e+01
3.531050334699640558e+01,2.183302024616172687e+01,4.909369245217419575e+01
3.579285163808163617e+01,2.167669818702363571e+01,5.065167068620997526e+01
3.624356275883297229e+01,2.152354884096452281e+01,5.215947291458205370e+01
3.668294124896068809e+01,2.137111364774045796e+01,5.361145016761514626e+01
3.705885466652775762e+01,2.122664145060340601e+01,5.500978742333703764e+01
3.742413005362132594e+01,2.108325056414656729e+01,5.635097630375924638e+01
3.778070670809639608e+01,2.094113412913546668e+01,5.763224852801228337e+01
3.809223684238194352e+01,2.080503214728910066e+01,5.885216910714078864e+01
3.838788442579213012e+01,2.067160346606043930e+01,6.001349622959970276e+01
3.868227480676483765e+01,2.054059306441317290e+01,6.110870196485292638e+01
3.896939084265115838e+01,2.047844001731444763e+01,6.215549100262830251e+01
2.371806484173369700e+00,3.106111498325725151e+01,1.150556244899242353e-01
3.209165902211867927e+00,3.104169696166481529e+01,1.474318767508268291e+00
4.129467899525748109e+00,3.096807355946851459e+01,2.869509383921775125e+00
5.136610185529643324e+00,3.089688276725087235e+01,4.295292595386184686e+00
6.219152155317173580e+00,3.081014365077173878e+01,5.758899394509456648e+00
7.356108135144646454e+00,3.070183123205053732e+01,7.265657418978435977e+00
8.526186448309722721e+00,3.057786280876700502e+01,8.831107546071727654e+00
9.723870422654812273e+00,3.042495673820794266e+01,1.044423442324476525e+01
1.094494017624510640e+01,3.024659208645691777e+01,1.210599081089099727e+01
