"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Turb_Kin_Energy","Omega"
88, -2.521296116e-02, 5.685082346e-03, -1.485032220e-02, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
89, -2.521296116e-02, 5.885900316e-03, -1.477187897e-02, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
90, -2.521296116e-02, 6.174867753e-03, -1.465343779e-02, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
91, -2.521296116e-02, 6.571983680e-03, -1.447968443e-02, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
92, -2.521296116e-02, 7.084285166e-03, -1.423605052e-02, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
93, -2.521296116e-02, 7.693367495e-03, -1.391633311e-02, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
94, -2.521296116e-02, 8.350387245e-03, -1.353230445e-02, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
95, -2.521296116e-02, 8.988280599e-03, -1.311728031e-02, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
96, -2.521296116e-02, 9.547194335e-03, -1.271626168e-02, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
97, -2.521296116e-02, 9.994702043e-03, -1.236762555e-02, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
98, -2.521296116e-02, 1.032809413e-02, -1.209060389e-02, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
99, -2.521296116e-02, 1.056354771e-02, -1.188544028e-02, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
100, -2.521296116e-02, 1.072371944e-02, -1.174112738e-02, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
101, -2.521296116e-02, 1.082995853e-02, -1.164320527e-02, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
102, -2.521296116e-02, 1.093530349e-02, -1.154432191e-02, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
103, -2.521296116e-02, 1.109081618e-02, -1.139500010e-02, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
104, -2.521296116e-02, 1.131246180e-02, -1.117499167e-02, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
105, -2.521296116e-02, 1.161285655e-02, -1.086249481e-02, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
106, -2.521296116e-02, 1.199292674e-02, -1.044135714e-02, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
107, -2.521296116e-02, 1.243329489e-02, -9.912891052e-03, 1.168718292e+00, 5.364846232e+01, 0.000000000e+00, 0.000000000e+00, 2.420150939e+05, 9.234980524e+00, 6.032026480e+04
