t_s,N_rpm,N_frac,EGT_K,T04_K,P3_Pa,Wf_kg_s,thrust_N,W_kg_s,vib_um,T_metal_K
87.20,46728,0.6445,631.6,700.2,189131,0.00431,106.8,0.5162,0.4,601.8
87.25,46555,0.6421,631.6,700.2,189131,0.00431,106.8,0.5162,0.4,601.3
87.30,46380,0.6397,631.6,700.2,189131,0.00431,106.8,0.5162,0.4,600.9
87.35,46205,0.6373,631.6,700.2,189131,0.00431,106.8,0.5162,0.4,600.4
87.40,46030,0.6349,631.6,700.2,189131,0.00431,106.8,0.5162,0.4,599.9
87.45,45854,0.6325,631.6,700.2,189131,0.00431,106.8,0.5162,0.4,599.5
87.50,45677,0.6300,631.6,700.2,189131,0.00431,106.8,0.5162,0.4,599.0
87.55,45500,0.6276,631.6,700.2,189131,0.00431,106.8,0.5162,0.4,598.5
87.60,45322,0.6251,631.6,700.2,189131,0.00431,106.8,0.5162,0.4,598.1
87.65,45143,0.6227,631.6,700.2,189131,0.00431,106.8,0.5162,0.4,597.6
87.70,44964,0.6202,631.6,700.2,189131,0.00431,106.8,0.5162,0.4,597.2
87.75,44784,0.6177,631.6,700.2,189131,0.00431,106.8,0.5162,0.4,596.7
87.80,44603,0.6152,631.6,700.2,189131,0.00431,106.8,0.5162,0.5,596.3
87.85,44422,0.6127,631.6,700.2,189131,0.00431,106.8,0.5162,0.5,595.8
87.90,44240,0.6102,631.6,700.2,189131,0.00431,106.8,0.5162,0.5,595.4
87.95,44058,0.6077,631.6,700.2,189131,0.00431,106.8,0.5162,0.5,595.0
88.00,43874,0.6052,631.6,700.2,189131,0.00431,106.8,0.5162,0.5,594.5
88.05,43690,0.6026,631.6,700.2,189131,0.00431,106.8,0.5162,0.5,594.1
88.10,43506,0.6001,631.6,700.2,189131,0.00431,106.8,0.5162,0.5,593.7
88.15,43320,0.5975,631.6,700.2,189131,0.00431,106.8,0.5162,0.5,593.3
88.20,43134,0.5950,631.6,700.2,189131,0.00431,106.8,0.5162,0.5,592.8
88.25,42948,0.5924,631.6,700.2,189131,0.00431,106.8,0.5162,0.5,592.4
88.30,42760,0.5898,631.6,700.2,189131,0.00431,106.8,0.5162,0.5,592.0
88.35,42439,0.5854,558.6,598.8,149237,0.00254,53.5,0.4275,0.5,591.2
88.40,42116,0.5809,558.6,598.8,149237,0.00254,53.5,0.4275,0.5,590.5
88.45,41791,0.5764,558.6,598.8,149237,0.00254,53.5,0.4275,0.5,589.8
88.50,41463,0.5719,558.6,598.8,149237,0.00254,53.5,0.4275,0.5,589.0
88.55,41133,0.5674,558.6,598.8,149237,0.00254,53.5,0.4275,0.5,588.3
88.60,40800,0.5628,558.6,598.8,149237,0.00254,53.5,0.4275,0.5,587.6
88.65,40465,0.5581,558.6,598.8,149237,0.00254,53.5,0.4275,0.5,586.8
88.70,40130,0.5535,541.4,575.6,141870,0.00220,44.3,0.4070,0.5,586.0
88.75,39802,0.5490,544.3,578.0,141006,0.00220,43.3,0.4030,0.5,585.3
88.80,39485,0.5446,549.9,583.4,140248,0.00223,42.5,0.3985,0.5,584.5
88.85,39183,0.5404,557.1,590.5,139562,0.00227,41.7,0.3938,0.6,583.8
88.90,38895,0.5365,565.9,599.3,138944,0.00232,41.0,0.3890,0.6,583.1
88.95,38625,0.5328,576.0,609.5,138382,0.00238,40.4,0.3840,0.6,582.4
89.00,38372,0.5293,586.9,620.6,137868,0.00245,39.8,0.3789,0.6,581.8
89.05,38136,0.5260,598.6,632.6,137394,0.00252,39.3,0.3739,0.6,581.2
89.10,37919,0.5230,610.8,645.0,136955,0.00259,38.9,0.3690,0.6,580.7
89.15,37717,0.5202,623.2,657.6,136535,0.00266,38.4,0.3642,0.6,580.3
89.20,37531,0.5177,635.2,669.8,136208,0.00274,38.1,0.3602,0.6,579.8
89.25,37360,0.5153,647.0,681.9,135917,0.00281,37.9,0.3563,0.6,579.5
89.30,37205,0.5132,658.6,693.8,135660,0.00288,37.6,0.3527,0.6,579.1
89.35,37064,0.5112,669.9,705.3,135432,0.00294,37.4,0.3493,0.6,578.8
89.40,36936,0.5095,680.9,716.6,135254,0.00301,37.2,0.3461,0.6,578.6
89.45,36822,0.5079,691.3,727.2,135109,0.00307,37.0,0.3432,0.6,578.4
89.50,36720,0.5065,700.8,737.1,135011,0.00313,36.9,0.3407,0.6,578.2
89.55,36630,0.5052,709.8,746.3,134931,0.00318,36.8,0.3385,0.6,578.1
89.60,36550,0.5041,718.1,754.9,134867,0.00323,36.8,0.3365,0.6,578.0
89.65,36480,0.5032,725.9,763.0,134816,0.00328,36.7,0.3348,0.6,577.9
89.70,36418,0.5023,732.6,769.9,134768,0.00332,36.7,0.3332,0.6,577.9
89.75,36365,0.5016,739.2,776.7,134739,0.00336,36.6,0.3318,0.7,577.8
89.80,36319,0.5010,745.2,782.9,134719,0.00339,36.6,0.3306,0.7,577.8
89.85,36280,0.5004,750.7,788.6,134707,0.00343,36.6,0.3295,0.7,577.9
89.90,36246,0.4999,755.6,793.7,134700,0.00346,36.6,0.3285,0.7,577.9
89.95,36218,0.4996,760.0,798.2,134702,0.00349,36.6,0.3277,0.7,578.0
90.00,36193,0.4992,763.8,802.2,134721,0.00351,36.7,0.3272,0.7,578.0
90.05,36172,0.4989,767.2,805.7,134739,0.00353,36.7,0.3267,0.7,578.1
90.10,36154,0.4987,770.2,808.8,134756,0.00355,36.8,0.3263,0.7,578.2
90.15,36139,0.4985,772.9,811.7,134773,0.00357,36.8,0.3259,0.7,578.3
90.20,36126,0.4983,775.4,814.2,134789,0.00359,36.8,0.3256,0.7,578.4
90.25,36115,0.4981,777.6,816.5,134805,0.00360,36.9,0.3253,0.7,578.5
90.30,36106,0.4980,779.5,818.5,134820,0.00361,36.9,0.3251,0.7,578.6
90.35,36098,0.4979,781.2,820.2,134834,0.00363,36.9,0.3249,0.7,578.8
90.40,36092,0.4978,782.7,821.8,134847,0.00364,37.0,0.3247,0.7,578.9
90.45,36088,0.4978,783.9,823.1,134860,0.00365,37.0,0.3245,0.7,579.0
90.50,36084,0.4977,785.1,824.3,134872,0.00365,37.0,0.3244,0.7,579.2
90.55,36082,0.4977,786.0,825.3,134883,0.00366,37.0,0.3243,0.7,579.3
90.60,36080,0.4977,786.9,826.2,134894,0.00367,37.1,0.3242,0.7,579.5
90.65,36079,0.4976,787.6,826.9,134903,0.00367,37.1,0.3241,0.7,579.6
90.70,36079,0.4976,788.2,827.5,134913,0.00368,37.1,0.3241,0.7,579.8
90.75,36079,0.4976,788.7,828.1,134921,0.00368,37.1,0.3240,0.7,579.9
90.80,36079,0.4976,788.7,828.1,134921,0.00368,37.1,0.3240,0.7,580.0
90.85,36080,0.4977,789.4,828.9,134935,0.00368,37.1,0.3240,0.7,580.2
90.90,36081,0.4977,789.4,828.9,134937,0.00368,37.1,0.3240,0.7,580.3
90.95,36083,0.4977,789.9,829.4,134948,0.00369,37.1,0.3239,0.7,580.5
91.00,36084,0.4977,789.9,829.4,134951,0.00369,37.1,0.3239,0.7,580.6
91.05,36086,0.4977,789.9,829.4,134954,0.00369,37.2,0.3240,0.7,580.8
91.10,36087,0.4978,789.9,829.4,134957,0.00369,37.2,0.3240,0.7,580.9
91.15,36089,0.4978,789.9,829.4,134960,0.00369,37.2,0.3240,0.7,581.1
91.20,36091,0.4978,789.9,829.4,134963,0.00369,37.2,0.3240,0.7,581.2
91.25,36092,0.4978,789.9,829.4,134966,0.00369,37.2,0.3240,0.7,581.4
91.30,36094,0.4978,789.9,829.4,134969,0.00369,37.2,0.3240,0.7,581.5
91.35,36095,0.4979,789.9,829.4,134973,0.00369,37.2,0.3240,0.7,581.7
91.40,36097,0.4979,789.9,829.4,134976,0.00369,37.2,0.3241,0.7,581.8
91.45,36099,0.4979,789.9,829.4,134979,0.00369,37.2,0.3241,0.7,581.9
91.50,36101,0.4979,789.9,829.4,134983,0.00369,37.2,0.3241,0.7,582.1
91.55,36102,0.4980,789.9,829.4,134986,0.00369,37.2,0.3241,0.7,582.2
91.60,36104,0.4980,789.9,829.4,134989,0.00369,37.2,0.3241,0.7,582.4
91.65,36106,0.4980,789.9,829.4,134993,0.00369,37.2,0.3241,0.7,582.5
91.70,36108,0.4980,789.9,829.4,134997,0.00369,37.2,0.3241,0.7,582.6
91.75,36110,0.4981,789.9,829.4,135000,0.00369,37.2,0.3242,0.7,582.8
91.80,36112,0.4981,789.9,829.4,135004,0.00369,37.2,0.3242,0.7,582.9
91.85,36113,0.4981,789.9,829.4,135008,0.00369,37.2,0.3242,0.7,583.0
91.90,36115,0.4981,789.9,829.4,135011,0.00369,37.2,0.3242,0.7,583.2
91.95,36117,0.4982,789.3,828.8,135005,0.00369,37.2,0.3243,0.7,583.3
92.00,36118,0.4982,789.3,828.8,135008,0.00369,37.2,0.3243,0.7,583.4
92.05,36120,0.4982,789.3,828.8,135010,0.00369,37.2,0.3243,0.7,583.6
92.10,36121,0.4982,789.3,828.8,135013,0.00369,37.2,0.3243,0.7,583.7
92.15,36122,0.4982,789.3,828.8,135016,0.00369,37.2,0.3243,0.7,583.8
92.20,36123,0.4983,788.8,828.2,135010,0.00369,37.2,0.3244,0.7,583.9
92.25,36124,0.4983,788.8,828.2,135011,0.00369,37.2,0.3244,0.7,584.1
92.30,36125,0.4983,788.8,828.2,135013,0.00369,37.2,0.3244,0.7,584.2
92.35,36126,0.4983,788.8,828.2,135015,0.00369,37.2,0.3244,0.7,584.3
92.40,36127,0.4983,788.8,828.2,135017,0.00369,37.2,0.3244,0.7,584.4
92.45,36128,0.4983,788.8,828.2,135019,0.00369,37.2,0.3244,0.7,584.5
92.50,36129,0.4983,788.3,827.7,135012,0.00368,37.2,0.3245,0.7,584.7
92.55,36129,0.4983,788.3,827.7,135013,0.00368,37.2,0.3245,0.7,584.8
92.60,36130,0.4983,788.3,827.7,135014,0.00368,37.2,0.3245,0.7,584.9
92.65,36130,0.4984,788.3,827.7,135015,0.00368,37.2,0.3245,0.7,585.0
92.70,36131,0.4984,788.3,827.7,135016,0.00368,37.2,0.3245,0.7,585.1
92.75,36132,0.4984,788.3,827.7,135018,0.00368,37.2,0.3245,0.7,585.2
92.80,36132,0.4984,788.3,827.7,135019,0.00368,37.2,0.3245,0.7,585.3
92.85,36133,0.4984,788.3,827.7,135020,0.00368,37.2,0.3245,0.7,585.5
92.90,36133,0.4984,788.3,827.7,135021,0.00368,37.2,0.3245,0.7,585.6
92.95,36134,0.4984,788.3,827.7,135022,0.00368,37.2,0.3245,0.7,585.7
93.00,36134,0.4984,787.7,827.2,135014,0.00368,37.2,0.3246,0.7,585.8
93.05,36134,0.4984,787.7,827.2,135014,0.00368,37.2,0.3246,0.7,585.9
93.10,36134,0.4984,787.7,827.2,135014,0.00368,37.2,0.3246,0.7,586.0
93.15,36134,0.4984,787.7,827.2,135014,0.00368,37.2,0.3246,0.7,586.1
93.20,36134,0.4984,787.7,827.2,135014,0.00368,37.2,0.3246,0.7,586.2
93.25,36134,0.4984,787.7,827.2,135014,0.00368,37.2,0.3246,0.7,586.3
93.30,36134,0.4984,787.7,827.2,135015,0.00368,37.2,0.3246,0.7,586.4
93.35,36134,0.4984,787.7,827.2,135015,0.00368,37.2,0.3246,0.7,586.5
93.40,36134,0.4984,787.7,827.2,135015,0.00368,37.2,0.3246,0.7,586.6
93.45,36134,0.4984,787.7,827.2,135015,0.00368,37.2,0.3246,0.7,586.7
93.50,36135,0.4984,787.7,827.2,135015,0.00368,37.2,0.3246,0.7,586.8
93.55,36135,0.4984,787.7,827.2,135015,0.00368,37.2,0.3246,0.7,586.9
93.60,36135,0.4984,787.7,827.2,135015,0.00368,37.2,0.3246,0.7,587.0
93.65,36135,0.4984,787.7,827.2,135015,0.00368,37.2,0.3246,0.7,587.1
93.70,36135,0.4984,787.7,827.2,135016,0.00368,37.2,0.3246,0.7,587.2
93.75,36135,0.4984,787.7,827.2,135016,0.00368,37.2,0.3246,0.7,587.3
93.80,36135,0.4984,787.7,827.2,135016,0.00368,37.2,0.3246,0.7,587.4
93.85,36135,0.4984,787.7,827.2,135016,0.00368,37.2,0.3246,0.7,587.5
93.90,36135,0.4984,787.7,827.2,135016,0.00368,37.2,0.3246,0.7,587.6
93.95,36135,0.4984,787.7,827.2,135016,0.00368,37.2,0.3246,0.7,587.7
94.00,36135,0.4984,787.7,827.2,135017,0.00368,37.2,0.3246,0.7,587.8
94.05,36169,0.4989,819.6,860.7,135644,0.00391,38.1,0.3217,0.7,588.0
94.10,36232,0.4998,846.6,889.1,136269,0.00411,38.9,0.3194,0.7,588.4
94.15,36320,0.5010,868.8,912.7,136860,0.00428,39.6,0.3178,0.7,588.7
94.20,36429,0.5025,886.5,931.6,137482,0.00443,40.4,0.3171,0.6,589.2
94.25,36554,0.5042,900.7,946.9,138118,0.00455,41.1,0.3170,0.6,589.7
94.30,36694,0.5061,911.9,959.1,138754,0.00466,41.9,0.3174,0.6,590.3
94.35,36845,0.5082,920.1,968.2,139382,0.00475,42.7,0.3182,0.6,590.9
94.40,37006,0.5104,927.0,976.0,140025,0.00483,43.4,0.3192,0.6,591.5
94.45,37176,0.5128,932.3,982.1,140674,0.00491,44.2,0.3205,0.6,592.1
94.50,37354,0.5152,936.1,986.7,141328,0.00497,45.0,0.3220,0.6,592.7
94.55,37539,0.5178,938.7,990.1,141988,0.00503,45.9,0.3237,0.6,593.4
94.60,37729,0.5204,940.4,992.5,142655,0.00508,46.7,0.3255,0.6,594.0
94.65,37925,0.5231,941.2,994.0,143329,0.00513,47.5,0.3275,0.6,594.6
94.70,38125,0.5259,941.4,994.9,144010,0.00518,48.4,0.3295,0.6,595.3
94.75,38328,0.5287,940.8,994.9,144693,0.00521,49.2,0.3317,0.6,595.9
94.80,38536,0.5315,940.1,994.9,145390,0.00525,50.1,0.3339,0.6,596.6
94.85,38748,0.5345,939.4,994.9,146103,0.00529,51.0,0.3362,0.6,597.2
94.90,38963,0.5374,937.6,993.7,146810,0.00533,51.9,0.3386,0.6,597.8
94.95,39180,0.5404,935.9,992.6,147530,0.00536,52.8,0.3410,0.6,598.4
95.00,39401,0.5435,934.0,991.3,148259,0.00539,53.8,0.3435,0.5,599.0
95.05,39625,0.5466,931.9,989.8,148997,0.00543,54.8,0.3460,0.5,599.6
95.10,39852,0.5497,929.7,988.3,149744,0.00546,55.8,0.3486,0.5,600.2
95.15,40081,0.5528,927.4,986.6,150502,0.00549,56.8,0.3512,0.5,600.8
95.20,40314,0.5560,924.8,984.5,151264,0.00552,57.8,0.3538,0.5,601.3
95.25,40548,0.5593,921.8,982.1,152028,0.00554,58.8,0.3565,0.5,601.9
95.30,40783,0.5625,918.6,979.4,152787,0.00556,59.9,0.3593,0.5,602.4
95.35,41019,0.5658,915.5,976.9,153591,0.00559,60.9,0.3620,0.5,602.9
95.40,41258,0.5691,912.3,974.3,154424,0.00561,61.9,0.3645,0.5,603.4
95.45,41500,0.5724,909.0,971.6,155263,0.00563,62.9,0.3671,0.5,603.9
95.50,41743,0.5758,905.6,968.9,156110,0.00565,64.0,0.3698,0.5,604.4
95.55,41989,0.5792,902.2,966.0,156964,0.00566,65.0,0.3724,0.5,604.8
95.60,42237,0.5826,898.7,963.1,157827,0.00568,66.1,0.3751,0.5,605.3
95.65,42487,0.5860,895.1,960.1,158698,0.00570,67.2,0.3778,0.5,605.7
95.70,42739,0.5895,891.5,957.1,159578,0.00572,68.3,0.3805,0.5,606.1
95.75,42994,0.5930,887.9,954.0,160467,0.00573,69.4,0.3833,0.5,606.5
95.80,43250,0.5966,884.3,950.9,161365,0.00575,70.6,0.3861,0.5,606.9
95.85,43509,0.6001,880.6,947.8,162273,0.00576,71.8,0.3889,0.5,607.3
95.90,43771,0.6037,876.8,944.7,163200,0.00578,73.0,0.3918,0.5,607.6
95.95,44031,0.6073,872.2,940.7,164360,0.00580,74.5,0.3956,0.5,608.0
96.00,44290,0.6109,867.9,937.1,165525,0.00582,76.0,0.3994,0.5,608.3
96.05,44549,0.6145,864.0,933.9,166699,0.00584,77.6,0.4032,0.5,608.6
96.10,44808,0.6180,860.3,930.9,167881,0.00587,79.1,0.4069,0.4,608.9
96.15,45067,0.6216,856.9,928.3,169072,0.00590,80.8,0.4106,0.4,609.2
96.20,45327,0.6252,853.8,925.8,170270,0.00592,82.4,0.4143,0.4,609.5
96.25,45588,0.6288,850.8,923.5,171477,0.00595,84.1,0.4179,0.4,609.7
96.30,45848,0.6324,847.9,921.4,172692,0.00598,85.8,0.4215,0.4,610.0
96.35,46109,0.6360,845.3,919.4,173924,0.00602,87.5,0.4251,0.4,610.2
96.40,46372,0.6396,842.9,917.8,175219,0.00605,89.2,0.4285,0.4,610.5
96.45,46636,0.6433,840.7,916.3,176530,0.00608,90.9,0.4319,0.4,610.7
96.50,46903,0.6469,838.5,914.9,177857,0.00612,92.7,0.4353,0.4,610.9
96.55,47171,0.6506,836.4,913.6,179202,0.00615,94.5,0.4387,0.4,611.1
96.60,47442,0.6544,834.3,912.3,180563,0.00619,96.4,0.4421,0.4,611.3
96.65,47715,0.6581,832.2,910.8,181932,0.00622,98.3,0.4456,0.4,611.5
96.70,47989,0.6619,829.9,909.3,183312,0.00626,100.2,0.4491,0.4,611.7
96.75,48265,0.6657,827.6,907.7,184703,0.00629,102.1,0.4526,0.4,611.9
96.80,48542,0.6696,825.2,906.0,186105,0.00632,104.1,0.4562,0.4,612.1
96.85,48821,0.6734,822.7,904.2,187517,0.00636,106.1,0.4598,0.4,612.2
96.90,49101,0.6773,820.2,902.5,188939,0.00639,108.1,0.4634,0.4,612.4
96.95,49382,0.6811,817.7,900.6,190371,0.00642,110.2,0.4670,0.4,612.5
97.00,49664,0.6850,815.2,898.8,191814,0.00645,112.3,0.4707,0.4,612.7
97.05,49947,0.6889,812.7,897.0,193267,0.00648,114.5,0.4743,0.4,612.8
97.10,50231,0.6928,810.2,895.1,194731,0.00651,116.6,0.4780,0.4,612.9
97.15,50515,0.6968,807.7,893.3,196204,0.00654,118.9,0.4817,0.4,613.1
97.20,50801,0.7007,805.3,891.5,197697,0.00657,121.1,0.4854,0.4,613.2
97.25,51087,0.7047,802.9,889.8,199289,0.00660,123.4,0.4892,0.4,613.3
97.30,51369,0.7085,800.5,888.2,201135,0.00663,126.0,0.4942,0.4,613.4
97.35,51647,0.7124,798.7,887.3,202983,0.00668,128.7,0.4990,0.4,613.5
97.40,51923,0.7162,797.9,887.3,204852,0.00673,131.4,0.5037,0.4,613.5
97.45,52197,0.7200,797.1,887.3,206715,0.00678,134.2,0.5083,0.4,613.6
97.50,52468,0.7237,796.3,887.3,208569,0.00684,137.0,0.5129,0.4,613.7
97.55,52739,0.7274,796.3,888.1,210456,0.00690,139.8,0.5173,0.4,613.8
97.60,53009,0.7312,796.5,889.1,212353,0.00697,142.7,0.5216,0.4,613.9
97.65,53279,0.7349,796.8,890.3,214266,0.00703,145.7,0.5260,0.4,614.0
97.70,53550,0.7386,797.3,891.7,216195,0.00710,148.7,0.5303,0.4,614.1
97.75,53821,0.7424,797.9,893.2,218142,0.00717,151.8,0.5346,0.4,614.2
97.80,54092,0.7461,798.7,894.8,220106,0.00725,154.9,0.5389,0.4,614.3
97.85,54364,0.7498,799.5,896.5,222089,0.00732,158.1,0.5431,0.4,614.4
97.90,54636,0.7536,800.5,898.3,224090,0.00740,161.4,0.5474,0.4,614.6
97.95,54908,0.7574,801.9,900.5,226055,0.00748,164.6,0.5518,0.4,614.7
98.00,55180,0.7611,803.5,903.1,228058,0.00757,167.9,0.5561,0.4,614.8
98.05,55453,0.7649,805.4,905.9,230094,0.00765,171.2,0.5604,0.4,615.0
98.10,55727,0.7687,807.5,908.9,232155,0.00774,174.5,0.5646,0.4,615.1
98.15,56003,0.7725,809.7,912.0,234241,0.00784,178.0,0.5688,0.4,615.3
98.20,56279,0.7763,812.0,915.2,236352,0.00793,181.5,0.5730,0.4,615.5
98.25,56558,0.7801,814.4,918.6,238488,0.00803,185.1,0.5773,0.4,615.7
98.30,56837,0.7840,817.0,922.0,240647,0.00813,188.8,0.5815,0.4,615.9
98.35,57118,0.7878,819.6,925.5,242831,0.00824,192.5,0.5857,0.4,616.1
98.40,57399,0.7917,822.3,929.1,245039,0.00834,196.3,0.5900,0.4,616.3
98.45,57682,0.7956,825.1,932.8,247271,0.00845,200.2,0.5942,0.4,616.5
98.50,57966,0.7995,828.0,936.5,249526,0.00856,204.2,0.5984,0.4,616.8
98.55,58251,0.8035,830.9,940.3,251803,0.00867,208.2,0.6027,0.4,617.0
98.60,58532,0.8073,833.6,943.9,254420,0.00879,212.8,0.6078,0.4,617.3
98.65,58812,0.8112,836.6,948.0,257087,0.00891,217.6,0.6129,0.4,617.6
98.70,59090,0.8150,840.1,952.4,259766,0.00904,222.4,0.6178,0.3,617.9
98.75,59367,0.8189,844.0,957.2,262461,0.00918,227.3,0.6226,0.3,618.2
98.80,59644,0.8227,848.2,962.3,265175,0.00933,232.3,0.6274,0.3,618.5
98.85,59922,0.8265,852.6,967.7,267910,0.00947,237.4,0.6320,0.3,618.8
98.90,60199,0.8303,857.2,973.3,270667,0.00963,242.5,0.6366,0.3,619.2
98.95,60476,0.8342,862.0,979.0,273445,0.00978,247.8,0.6411,0.3,619.6
99.00,60753,0.8380,867.0,984.9,276243,0.00994,253.1,0.6456,0.3,620.0
99.05,61030,0.8418,872.2,990.9,279058,0.01011,258.6,0.6500,0.3,620.4
99.10,61307,0.8456,877.5,997.1,281898,0.01027,264.0,0.6544,0.3,620.9
99.15,61583,0.8494,882.9,1003.4,284754,0.01044,269.6,0.6587,0.3,621.3
99.20,61859,0.8532,888.4,1009.8,287622,0.01062,275.3,0.6629,0.3,621.8
99.25,62140,0.8571,893.5,1016.0,290452,0.01079,280.3,0.6673,0.3,622.3
99.30,62428,0.8611,898.3,1021.8,293317,0.01096,285.2,0.6718,0.3,622.8
99.35,62720,0.8651,902.8,1027.4,296226,0.01113,290.3,0.6764,0.3,623.4
99.40,63016,0.8692,907.2,1032.8,299174,0.01129,295.4,0.6812,0.3,623.9
99.45,63316,0.8733,911.4,1038.1,302157,0.01146,300.7,0.6860,0.3,624.5
99.50,63618,0.8775,915.6,1043.3,305170,0.01163,306.0,0.6910,0.3,625.1
99.55,63922,0.8817,919.7,1048.4,308211,0.01180,311.4,0.6959,0.3,625.7
99.60,64229,0.8859,923.8,1053.5,311278,0.01197,316.8,0.7009,0.3,626.3
99.65,64537,0.8902,927.9,1058.5,314367,0.01214,322.3,0.7059,0.3,626.9
99.70,64846,0.8944,932.0,1063.6,317478,0.01231,327.9,0.7110,0.3,627.6
99.75,65156,0.8987,936.2,1068.6,320604,0.01249,333.6,0.7160,0.3,628.2
99.80,65467,0.9030,940.3,1073.6,323746,0.01266,339.3,0.7210,0.3,628.9
99.85,65771,0.9072,943.9,1078.1,327439,0.01284,346.0,0.7273,0.3,629.6
99.90,66068,0.9113,947.6,1082.8,331329,0.01304,353.0,0.7340,0.3,630.3
99.95,66358,0.9153,951.9,1088.0,335178,0.01324,360.1,0.7403,0.3,631.0
100.00,66644,0.9192,956.7,1093.7,338998,0.01345,367.2,0.7464,0.3,631.7
100.05,66925,0.9231,961.9,1099.8,342798,0.01366,374.3,0.7522,0.3,632.5
100.10,67204,0.9269,967.3,1106.1,346584,0.01388,381.5,0.7579,0.3,633.2
100.15,67479,0.9307,972.9,1112.6,350358,0.01411,388.6,0.7635,0.3,634.0
100.20,67752,0.9345,978.6,1119.2,354123,0.01434,395.8,0.7689,0.3,634.8
100.25,68022,0.9382,984.5,1126.0,357878,0.01457,403.1,0.7742,0.3,635.7
100.30,68289,0.9419,990.5,1132.8,361621,0.01481,410.3,0.7794,0.3,636.5
100.35,68554,0.9456,996.5,1139.7,365352,0.01505,417.6,0.7846,0.3,637.4
100.40,68817,0.9492,1002.7,1146.7,369068,0.01528,424.8,0.7896,0.3,638.3
100.45,69076,0.9528,1008.8,1153.6,372767,0.01553,432.1,0.7946,0.3,639.2
100.50,69333,0.9563,1015.2,1160.8,376458,0.01577,439.4,0.7994,0.3,640.1
100.55,69587,0.9598,1021.7,1168.1,380147,0.01602,446.8,0.8041,0.3,641.1
100.60,69840,0.9633,1028.5,1175.6,383834,0.01628,454.2,0.8088,0.3,642.1
100.65,70091,0.9668,1035.3,1183.2,387520,0.01653,461.6,0.8133,0.3,643.1
100.70,70339,0.9702,1042.3,1190.9,391204,0.01680,469.1,0.8178,0.3,644.1
100.75,70586,0.9736,1049.3,1198.6,394881,0.01706,476.5,0.8222,0.3,645.1
100.80,70812,0.9767,1050.5,1200.0,398053,0.01719,482.6,0.8277,0.3,646.2
100.85,71016,0.9795,1050.4,1200.0,400866,0.01727,488.0,0.8330,0.3,647.2
100.90,71200,0.9821,1050.3,1200.0,403402,0.01735,492.8,0.8377,0.3,648.3
100.95,71366,0.9844,1050.3,1200.0,405688,0.01742,497.2,0.8420,0.3,649.3
101.00,71515,0.9864,1050.2,1200.0,407749,0.01749,501.1,0.8458,0.3,650.3
101.05,71649,0.9883,1050.2,1200.0,409606,0.01755,504.6,0.8493,0.3,651.4
101.10,71770,0.9899,1050.1,1200.0,411279,0.01760,507.8,0.8524,0.3,652.4
101.15,71879,0.9914,1050.1,1200.0,412787,0.01764,510.7,0.8552,0.3,653.4
101.20,71977,0.9928,1050.0,1200.0,414145,0.01768,513.2,0.8578,0.3,654.4
101.25,72065,0.9940,1050.0,1200.0,415368,0.01772,515.5,0.8600,0.3,655.4
101.30,72144,0.9951,1050.0,1200.0,416470,0.01776,517.6,0.8621,0.3,656.4
101.35,72216,0.9961,1049.9,1200.0,417463,0.01779,519.5,0.8639,0.3,657.4
101.40,72276,0.9969,1048.5,1198.5,418228,0.01778,520.8,0.8659,0.3,658.4
101.45,72326,0.9976,1047.4,1197.3,418875,0.01777,521.9,0.8675,0.3,659.4
101.50,72368,0.9982,1046.1,1196.0,419396,0.01776,522.8,0.8689,0.3,660.3
101.55,72401,0.9986,1044.9,1194.6,419802,0.01775,523.5,0.8701,0.3,661.3
101.60,72428,0.9990,1043.7,1193.3,420109,0.01773,524.0,0.8712,0.3,662.2
101.65,72448,0.9993,1042.5,1192.1,420332,0.01771,524.3,0.8720,0.3,663.2
101.70,72462,0.9995,1041.5,1190.9,420484,0.01769,524.5,0.8727,0.3,664.1
101.75,72472,0.9996,1040.5,1189.9,420579,0.01767,524.6,0.8732,0.3,665.0
101.80,72479,0.9997,1039.7,1189.0,420629,0.01766,524.6,0.8736,0.3,665.9
101.85,72482,0.9998,1039.0,1188.2,420644,0.01764,524.6,0.8739,0.3,666.8
101.90,72485,0.9998,1039.0,1188.2,420688,0.01764,524.6,0.8740,0.3,667.7
101.95,72485,0.9998,1037.9,1187.1,420629,0.01762,524.4,0.8743,0.3,668.6
102.00,72484,0.9998,1037.9,1187.1,420622,0.01762,524.4,0.8743,0.3,669.4
102.05,72271,0.9968,973.9,1117.4,414535,0.01600,507.3,0.8882,0.3,670.1
102.10,71899,0.9917,922.9,1061.7,406700,0.01464,488.1,0.8945,0.3,670.5
102.15,71414,0.9850,880.8,1015.4,397757,0.01347,467.8,0.8956,0.3,670.8
102.20,70846,0.9772,845.3,976.1,388165,0.01245,447.3,0.8926,0.3,670.9
102.25,70218,0.9685,814.9,942.1,378133,0.01155,426.7,0.8863,0.3,670.9
102.30,69547,0.9593,788.1,911.9,367840,0.01074,406.3,0.8776,0.3,670.8
102.35,68848,0.9496,764.9,885.4,357572,0.01003,386.5,0.8671,0.3,670.6
102.40,68132,0.9398,744.0,861.4,347383,0.00938,367.4,0.8553,0.3,670.3
102.45,67407,0.9297,725.2,839.5,337365,0.00880,349.1,0.8426,0.3,669.9
102.50,66678,0.9197,708.2,819.3,327561,0.00827,331.5,0.8291,0.3,669.5
