"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Turb_Kin_Energy","Omega","Grid_Velocity_x","Grid_Velocity_y","Grid_Velocity_z"
61, -2.521296116000000e-02, 5.882089733000000e-03, -1.421217224000000e-02, 1.196651535182885e+00, 3.611600227141737e+01, 6.058271235448881e-01, 7.279949529602103e-01, 2.477362534070224e+05, 4.680089010976770e+00, 3.227017377088175e+04, 0.000000000000000e+00, -2.842434448000000e+01, -1.176417946600000e+01
62, -2.521296116000000e-02, 6.267286822000000e-03, -1.404656312000000e-02, 1.196556255455759e+00, 3.515136388915764e+01, 1.974334839146297e-01, 5.033319679672092e-01, 2.476768469174960e+05, 4.496942204280911e+00, 3.104658063743281e+04, 0.000000000000000e+00, -2.809312624000000e+01, -1.253457364400000e+01
63, -2.521296116000000e-02, 6.764332969000000e-03, -1.381407322000000e-02, 1.196756689174400e+00, 3.415566005270448e+01, -7.840220962384757e-02, 4.434874926857552e-01, 2.477020242028456e+05, 4.333343655146966e+00, 2.992431762546320e+04, 0.000000000000000e+00, -2.762814644000000e+01, -1.352866593800000e+01
64, -2.521296116000000e-02, 7.355464105000000e-03, -1.350858865000000e-02, 1.196817312208397e+00, 3.281872523290890e+01, -2.226951019512139e-01, 2.557198104798117e-01, 2.476775534034021e+05, 4.161273105959726e+00, 2.877462653159827e+04, 0.000000000000000e+00, -2.701717730000000e+01, -1.471092821000000e+01
65, -2.521296116000000e-02, 7.993362197000000e-03, -1.314119402000000e-02, 1.197073024429265e+00, 3.147173341268729e+01, -4.274256939927195e-01, 1.253155575847199e-01, 2.477112242412174e+05, 3.995889324478649e+00, 2.764904425564157e+04, 0.000000000000000e+00, -2.628238804000000e+01, -1.598672439400000e+01
66, -2.521296116000000e-02, 8.612951653000000e-03, -1.274369975000000e-02, 1.197326875753656e+00, 3.040066119083809e+01, -6.258163981192696e-01, -1.898602894533234e-02, 2.477640739895538e+05, 3.886948331007275e+00, 2.689964866667632e+04, 0.000000000000000e+00, -2.548739950000000e+01, -1.722590330600000e+01
67, -2.521296116000000e-02, 9.156059180000000e-03, -1.235926372000000e-02, 1.197538560143100e+00, 3.007745691643678e+01, -6.635679626897474e-01, -1.092471211196678e-01, 2.478280267166023e+05, 3.878821220799816e+00, 2.683399702892010e+04, 0.000000000000000e+00, -2.471852744000000e+01, -1.831211836000000e+01
68, -2.521296116000000e-02, 9.591081838999999e-03, -1.202480639000000e-02, 1.197735147983780e+00, 3.050496880039161e+01, -6.235337798033165e-01, -5.773038297946033e-02, 2.478988383893571e+05, 3.964666543127717e+00, 2.737345391936001e+04, 0.000000000000000e+00, -2.404961278000000e+01, -1.918216367800000e+01
69, -2.521296116000000e-02, 9.915279635000000e-03, -1.175891361000000e-02, 1.197805478060586e+00, 3.149403199534033e+01, -5.385629033015745e-01, 1.179671303236248e-01, 2.479554756344287e+05, 4.134801774675706e+00, 2.843839334153721e+04, 0.000000000000000e+00, -2.351782722000000e+01, -1.983055927000000e+01
70, -2.521296116000000e-02, 1.014429881000000e-02, -1.156192117000000e-02, 1.197870619202732e+00, 3.291539541183695e+01, -3.124163302006243e-01, 4.305419886905547e-01, 2.480106900375508e+05, 4.380858089779646e+00, 2.996671933007324e+04, 0.000000000000000e+00, -2.312384234000000e+01, -2.028859762000000e+01
