"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Turb_Kin_Energy","Omega","Grid_Velocity_x","Grid_Velocity_y","Grid_Velocity_z"
30, -2.521296116000000e-02, 5.196389585000000e-03, -1.406453908000000e-02, 1.197267718557511e+00, 3.322683088093573e+01, 7.951360291994314e-01, 8.088478550416731e-01, 2.479763579656451e+05, 6.869625155101274e+00, 8.985261141095063e+04, 0.000000000000000e+00, -2.812907816000000e+01, -1.039277917000000e+01
31, -2.521296116000000e-02, 5.386598833000000e-03, -1.399279376000000e-02, 1.197031615144139e+00, 3.467906907217482e+01, 1.291937584113452e+00, 1.017602433640322e+00, 2.478825945217359e+05, 6.995783344323718e+00, 8.951049220044809e+04, 0.000000000000000e+00, -2.798558752000000e+01, -1.077319766600000e+01
32, -2.521296116000000e-02, 5.660362235000000e-03, -1.388430854000000e-02, 1.196800665979318e+00, 3.499001645243901e+01, 1.223548737138985e+00, 1.087082080687810e+00, 2.477925019459343e+05, 7.106085129183674e+00, 8.926461265691671e+04, 0.000000000000000e+00, -2.776861708000000e+01, -1.132072447000000e+01
33, -2.521296116000000e-02, 6.036705093000000e-03, -1.372486488000000e-02, 1.196610098722087e+00, 3.432431234992846e+01, 6.812034191815941e-01, 9.924812260138647e-01, 2.477082481829044e+05, 7.071239531371747e+00, 8.840276768998745e+04, 0.000000000000000e+00, -2.744972976000000e+01, -1.207341018600000e+01
34, -2.521296116000000e-02, 6.522423146000000e-03, -1.350080444000000e-02, 1.196785847386489e+00, 3.309590088444989e+01, 7.102706516880390e-02, 6.770548813912700e-01, 2.477229552775930e+05, 6.868543479648062e+00, 8.692332442526615e+04, 0.000000000000000e+00, -2.700160888000000e+01, -1.304484629200000e+01
35, -2.521296116000000e-02, 7.100231723000000e-03, -1.320607564000000e-02, 1.196858269551552e+00, 3.184314858028529e+01, -4.000430244572301e-01, 3.936733563870466e-01, 2.477118412156267e+05, 6.635330535704560e+00, 8.522312807810391e+04, 0.000000000000000e+00, -2.641215128000000e+01, -1.420046344600000e+01
36, -2.521296116000000e-02, 7.723948305000000e-03, -1.285123912000000e-02, 1.197089819402420e+00, 3.074209007764843e+01, -7.198838434426422e-01, 9.850088801761869e-02, 2.477540578914080e+05, 6.455972443621133e+00, 8.376226129223082e+04, 0.000000000000000e+00, -2.570247824000000e+01, -1.544789661000000e+01
37, -2.521296116000000e-02, 8.329973338999999e-03, -1.246696709000000e-02, 1.197302121809008e+00, 2.996664617114077e+01, -9.326445545757543e-01, -1.010508743087041e-01, 2.478000384276171e+05, 6.348872127467171e+00, 8.285108004556337e+04, 0.000000000000000e+00, -2.493393418000000e+01, -1.665994667800000e+01
38, -2.521296116000000e-02, 8.861376928000000e-03, -1.209502886000000e-02, 1.197494611946943e+00, 2.965942623144689e+01, -9.939142737487987e-01, -2.251828082004171e-01, 2.478505783130876e+05, 6.333281796066839e+00, 8.279393911077826e+04, 0.000000000000000e+00, -2.419005772000000e+01, -1.772275385600000e+01
39, -2.521296116000000e-02, 9.287161976000000e-03, -1.177125086000000e-02, 1.197742199046157e+00, 2.980168912889484e+01, -9.679678612701609e-01, -2.036378380808227e-01, 2.479238795804587e+05, 6.393487680189655e+00, 8.336322401301053e+04, 0.000000000000000e+00, -2.354250172000000e+01, -1.857432395200000e+01
40, -2.521296116000000e-02, 9.604561503000000e-03, -1.151373626000000e-02, 1.197975277568373e+00, 3.041181322773392e+01, -7.684892215997756e-01, 1.967240749470499e-02, 2.480001945425166e+05, 6.517774776435529e+00, 8.435378127622898e+04, 0.000000000000000e+00, -2.302747252000000e+01, -1.920912300600000e+01
41, -2.521296116000000e-02, 9.828825608000000e-03, -1.132289325000000e-02, 1.198013294698944e+00, 3.143894812786675e+01, -3.548591464766008e-01, 4.284424256551776e-01, 2.480326891399266e+05, 6.707881527976650e+00, 8.578121381707623e+04, 0.000000000000000e+00, -2.264578650000000e+01, -1.965765121600000e+01
42, -2.521296116000000e-02, 9.981437867000001e-03, -1.118859341000000e-02, 1.197726054559784e+00, 3.285378652387250e+01, 1.421093097673311e-01, 1.003387066611436e+00, 2.479865018709580e+05, 6.955203210220861e+00, 8.782060016867358e+04, 0.000000000000000e+00, -2.237718682000000e+01, -1.996287573400000e+01
