t_s,N_rpm,N_frac,EGT_K,T04_K,P3_Pa,Wf_kg_s,thrust_N,W_kg_s,vib_um,T_metal_K
64.15,72489,0.9999,1028.6,1177.0,424921,0.01764,533.9,0.8880,0.3,689.2
64.20,72486,0.9998,1028.6,1177.0,424873,0.01764,533.8,0.8879,0.3,689.9
64.25,72483,0.9998,1028.6,1177.0,424830,0.01763,533.7,0.8878,0.3,690.6
64.30,72478,0.9997,1027.9,1176.3,424751,0.01762,533.5,0.8879,0.3,691.3
64.35,72473,0.9996,1027.9,1176.3,424691,0.01762,533.4,0.8878,0.3,692.0
64.40,72469,0.9996,1027.9,1176.3,424637,0.01761,533.3,0.8877,0.3,692.7
64.45,72465,0.9995,1027.9,1176.3,424588,0.01761,533.2,0.8876,0.3,693.3
64.50,72462,0.9995,1027.9,1176.3,424543,0.01761,533.1,0.8875,0.3,694.0
64.55,72459,0.9994,1027.9,1176.3,424502,0.01761,533.0,0.8874,0.3,694.7
64.60,72456,0.9994,1027.9,1176.3,424466,0.01761,533.0,0.8873,0.3,695.4
64.65,72454,0.9994,1027.9,1176.3,424433,0.01761,532.9,0.8873,0.3,696.0
64.70,72451,0.9993,1027.9,1176.3,424402,0.01761,532.8,0.8872,0.3,696.7
64.75,72449,0.9993,1027.9,1176.3,424375,0.01760,532.8,0.8872,0.3,697.4
64.80,72447,0.9993,1027.9,1176.3,424350,0.01760,532.7,0.8871,0.3,698.0
64.85,72446,0.9992,1027.9,1176.3,424328,0.01760,532.7,0.8871,0.3,698.7
64.90,72444,0.9992,1027.9,1176.3,424307,0.01760,532.6,0.8870,0.3,699.3
64.95,72443,0.9992,1027.9,1176.3,424289,0.01760,532.6,0.8870,0.3,699.9
65.00,72443,0.9992,1028.6,1177.0,424312,0.01762,532.7,0.8867,0.3,700.6
65.05,72444,0.9992,1028.6,1177.0,424321,0.01762,532.7,0.8868,0.3,701.2
65.10,72445,0.9992,1028.6,1177.0,424329,0.01762,532.7,0.8868,0.3,701.9
65.15,72445,0.9992,1028.6,1177.0,424337,0.01762,532.7,0.8868,0.3,702.5
65.20,72446,0.9993,1028.6,1177.0,424343,0.01762,532.7,0.8868,0.3,703.1
65.25,72446,0.9993,1028.6,1177.0,424349,0.01762,532.7,0.8868,0.3,703.7
65.30,72447,0.9993,1028.6,1177.0,424355,0.01762,532.8,0.8868,0.3,704.4
65.35,72447,0.9993,1028.6,1177.0,424360,0.01762,532.8,0.8868,0.3,705.0
65.40,72447,0.9993,1028.6,1177.0,424365,0.01762,532.8,0.8868,0.3,705.6
65.45,72448,0.9993,1028.6,1177.0,424369,0.01762,532.8,0.8869,0.3,706.2
65.50,72448,0.9993,1028.6,1177.0,424373,0.01762,532.8,0.8869,0.3,706.8
65.55,72448,0.9993,1028.6,1177.0,424376,0.01762,532.8,0.8869,0.3,707.4
65.60,72448,0.9993,1028.6,1177.0,424379,0.01762,532.8,0.8869,0.3,708.0
65.65,72449,0.9993,1028.6,1177.0,424382,0.01762,532.8,0.8869,0.3,708.6
65.70,72449,0.9993,1028.6,1177.0,424384,0.01762,532.8,0.8869,0.3,709.2
65.75,72449,0.9993,1028.6,1177.0,424387,0.01762,532.8,0.8869,0.3,709.7
65.80,72449,0.9993,1028.6,1177.0,424389,0.01762,532.8,0.8869,0.3,710.3
65.85,72449,0.9993,1028.6,1177.0,424391,0.01762,532.8,0.8869,0.3,710.9
65.90,72450,0.9993,1028.6,1177.0,424392,0.01762,532.8,0.8869,0.3,711.5
65.95,72450,0.9993,1028.6,1177.0,424394,0.01762,532.8,0.8869,0.3,712.0
66.00,72450,0.9993,1028.6,1177.0,424395,0.01762,532.8,0.8869,0.3,712.6
66.05,72450,0.9993,1028.6,1177.0,424397,0.01762,532.8,0.8869,0.3,713.2
66.10,72450,0.9993,1028.6,1177.0,424398,0.01762,532.8,0.8869,0.3,713.7
66.15,72450,0.9993,1028.6,1177.0,424399,0.01762,532.8,0.8869,0.3,714.3
66.20,72450,0.9993,1028.6,1177.0,424400,0.01762,532.8,0.8869,0.3,714.8
66.25,72450,0.9993,1028.6,1177.0,424401,0.01762,532.8,0.8869,0.3,715.4
66.30,72450,0.9993,1028.6,1177.0,424402,0.01762,532.8,0.8869,0.3,715.9
66.35,72450,0.9993,1028.6,1177.0,424402,0.01762,532.9,0.8869,0.3,716.5
66.40,72450,0.9993,1028.6,1177.0,424403,0.01762,532.9,0.8869,0.3,717.0
66.45,72450,0.9993,1028.6,1177.0,424404,0.01762,532.9,0.8869,0.3,717.5
66.50,72450,0.9993,1028.6,1177.0,424404,0.01762,532.9,0.8869,0.3,718.1
66.55,72450,0.9993,1028.6,1177.0,424405,0.01762,532.9,0.8869,0.3,718.6
66.60,72450,0.9993,1028.6,1177.0,424405,0.01762,532.9,0.8869,0.3,719.1
66.65,72450,0.9993,1028.6,1177.0,424405,0.01762,532.9,0.8869,0.3,719.6
66.70,72451,0.9993,1028.6,1177.0,424406,0.01762,532.9,0.8869,0.3,720.2
66.75,72451,0.9993,1028.6,1177.0,424406,0.01762,532.9,0.8869,0.3,720.7
66.80,72451,0.9993,1028.6,1177.0,424406,0.01762,532.9,0.8869,0.3,721.2
66.85,72451,0.9993,1028.6,1177.0,424407,0.01762,532.9,0.8869,0.3,721.7
66.90,72451,0.9993,1028.6,1177.0,424407,0.01762,532.9,0.8869,0.3,722.2
66.95,72451,0.9993,1028.6,1177.0,424407,0.01762,532.9,0.8869,0.3,722.7
67.00,72451,0.9993,1028.6,1177.0,424407,0.01762,532.9,0.8869,0.3,723.2
67.05,72451,0.9993,1028.6,1177.0,424408,0.01762,532.9,0.8869,0.3,723.7
67.10,72451,0.9993,1028.6,1177.0,424408,0.01762,532.9,0.8869,0.3,724.2
67.15,72451,0.9993,1028.6,1177.0,424408,0.01762,532.9,0.8869,0.3,724.7
67.20,72451,0.9993,1028.6,1177.0,424408,0.01762,532.9,0.8869,0.3,725.2
67.25,72451,0.9993,1028.6,1177.0,424408,0.01762,532.9,0.8869,0.3,725.7
67.30,72451,0.9993,1028.6,1177.0,424408,0.01762,532.9,0.8869,0.3,726.1
67.35,72451,0.9993,1028.6,1177.0,424408,0.01762,532.9,0.8869,0.3,726.6
67.40,72451,0.9993,1028.6,1177.0,424408,0.01762,532.9,0.8869,0.3,727.1
67.45,72451,0.9993,1028.6,1177.0,424408,0.01762,532.9,0.8869,0.3,727.6
67.50,72451,0.9993,1028.6,1177.0,424409,0.01762,532.9,0.8869,0.3,728.0
67.55,72451,0.9993,1028.6,1177.0,424409,0.01762,532.9,0.8869,0.3,728.5
