"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   
          0,           0,        2183,      -5.641184385,      -2.846625955,      -3.188945457,      -3.232513528,     -0.2386188059
          0,           0,        2184,      -5.640807344,      -2.846329015,       -3.18856649,      -3.231843879,     -0.2381400003
          0,           0,        2185,       -5.64037096,      -2.845263968,      -3.188225499,      -3.231138669,     -0.2365306306
          0,           0,        2186,      -5.639626105,      -2.844761511,      -3.186508251,      -3.230424417,     -0.2351031618
          0,           0,        2187,      -5.637208974,      -2.843231869,      -3.185260337,      -3.229664328,     -0.2304851421
          0,           0,        2188,      -5.637319743,      -2.842964654,      -3.185998628,      -3.228900552,     -0.2299514772
          0,           0,        2189,       -5.63656825,      -2.841908825,      -3.186230771,      -3.228195189,     -0.2281409738
          0,           0,        2190,      -5.636267283,      -2.841352458,      -3.185750778,      -3.227472724,     -0.2265368827
          0,           0,        2191,      -5.633381692,       -2.83966507,      -3.185539576,      -3.226761977,     -0.2216797894
          0,           0,        2192,      -5.633277116,      -2.838886508,      -3.185883158,      -3.226046746,     -0.2198774172
          0,           0,        2193,      -5.630374979,       -2.83691199,      -3.185928526,      -3.225359418,     -0.2158577554
          0,           0,        2194,      -5.628136518,      -2.834324279,      -3.185131927,      -3.224639408,     -0.2093545666
          0,           0,        2195,      -5.615568418,      -2.827716393,      -3.184925477,      -3.223972016,     -0.1943292489
          0,           0,        2196,      -5.597010689,       -2.81015433,       -3.18504382,      -3.223332596,     -0.1552005245
          0,           0,        2197,      -5.592983125,      -2.811107732,      -3.185149032,      -3.222714496,     -0.1563979374
          0,           0,        2198,      -5.597827565,      -2.811509246,      -3.184706982,      -3.222330164,     -0.1585048807
          0,           0,        2199,      -5.595931133,      -2.811730361,       -3.18478928,      -3.221921443,     -0.1564698186
          0,           0,        2200,      -5.596478007,      -2.809993783,      -3.185095252,      -3.221523572,     -0.1551051258
          0,           0,        2201,      -5.595872548,      -2.811100601,      -3.185461541,      -3.221165851,     -0.1558691576
          0,           0,        2202,      -5.601483337,       -2.81337958,      -3.184918001,      -3.220682458,     -0.1628265983
          0,           0,        2203,      -5.595886642,      -2.811267684,      -3.185000933,      -3.220276503,     -0.1572795133
          0,           0,        2204,      -5.593268405,       -2.80624938,      -3.185148325,      -3.219717657,     -0.1484277844
          0,           0,        2205,      -5.596255172,      -2.809622211,      -3.185620113,      -3.219303626,     -0.1529916425
          0,           0,        2206,      -5.605186127,       -2.81484573,      -3.185188087,      -3.218869811,     -0.1667346333
          0,           0,        2207,      -5.595599457,      -2.809453382,      -3.185336647,      -3.218541764,     -0.1558873045
          0,           0,        2208,      -5.582293145,      -2.796170365,      -3.185519579,      -3.218005688,     -0.1335009137
          0,           0,        2209,      -5.549596138,      -2.764290193,      -3.186080118,      -3.217470423,    -0.08541597351
          0,           0,        2210,      -5.378412193,      -2.607290688,       -3.18564372,      -3.216638484,      0.1189492583
          0,           0,        2211,      -5.329149335,      -2.570088524,      -3.185211787,      -3.214545755,       0.175541435
          0,           0,        2212,      -5.340539743,      -2.579415956,      -3.185706679,      -3.212602063,      0.1699990781
          0,           0,        2213,      -5.346070711,      -2.585209748,      -3.186047159,      -3.212225529,      0.1608478666
          0,           0,        2214,      -5.343553543,      -2.583240256,      -3.186076643,      -3.211585673,      0.1635535638
          0,           0,        2215,      -5.353172266,      -2.593705764,      -3.185736029,      -3.210639457,      0.1494193406
          0,           0,        2216,      -5.350217912,      -2.588134169,      -3.186030155,      -3.210117508,      0.1561361971
          0,           0,        2217,      -5.356335992,       -2.59568784,      -3.186236461,      -3.209272021,      0.1465927285
          0,           0,        2218,       -5.35357175,      -2.590597097,      -3.186268141,      -3.208742563,      0.1521085869
          0,           0,        2219,      -5.355072768,      -2.594653213,      -3.185938509,      -3.208064874,       0.146923045
          0,           0,        2220,      -5.351177159,        -2.5881422,      -3.186230369,      -3.207514717,       0.155005218
          0,           0,        2221,      -5.354636796,      -2.593449622,      -3.186521595,      -3.206972373,      0.1485098865
          0,           0,        2222,      -5.350922707,      -2.587347635,       -3.18659881,      -3.206615386,      0.1556749427
          0,           0,        2223,      -5.353402152,      -2.592145141,      -3.186267146,      -3.206120063,      0.1499493454
          0,           0,        2224,      -5.350300156,      -2.586345727,      -3.186302782,      -3.205826136,      0.1566150768
          0,           0,        2225,      -5.352595831,      -2.590970579,      -3.186407424,      -3.205366239,       0.151443325
          0,           0,        2226,      -5.349531126,      -2.585239056,      -3.186466971,      -3.205124323,      0.1577794861
          0,           0,        2227,      -5.351512641,      -2.589631612,      -3.185999455,       -3.20472201,      0.1530932731
          0,           0,        2228,      -5.348489499,      -2.583965232,      -3.185870079,      -3.204505694,      0.1592037506
          0,           0,        2229,      -5.350367095,      -2.588211144,      -3.185804525,      -3.204143251,      0.1548635261
          0,           0,        2230,      -5.347210259,        -2.5825429,      -3.186063134,      -3.203926324,       0.160837425
          0,           0,        2231,      -5.348813779,      -2.586546946,      -3.185618779,      -3.203543297,      0.1569653026
          0,           0,        2232,      -5.345448375,      -2.580828183,      -3.185519641,      -3.203316471,      0.1629555542
          0,           0,        2233,      -5.346651302,      -2.584348813,      -3.185374216,      -3.202995368,      0.1598008328
          0,           0,        2234,      -5.342867291,      -2.578481337,      -3.185993068,      -3.202799024,      0.1660337054
          0,           0,        2235,      -5.343250467,      -2.581078887,      -3.185850765,      -3.202556318,      0.1641160323
          0,           0,        2236,      -5.338812935,      -2.574962105,      -3.185957323,      -3.202350257,      0.1708463346
          0,           0,        2237,      -5.337934005,      -2.575987655,      -3.185696978,      -3.202075915,      0.1709608732
          0,           0,        2238,      -5.332276568,      -2.569299819,      -3.186843095,      -3.201792606,      0.1787597848
          0,           0,        2239,      -5.329308253,      -2.567527527,      -3.186919067,       -3.20153881,       0.182358755
          0,           0,        2240,      -5.321172546,      -2.559371702,      -3.186966933,      -3.201299057,      0.1926581542
          0,           0,        2241,      -5.323418394,      -2.562504777,      -3.186842549,      -3.200958967,      0.1899158071
          0,           0,        2242,      -5.310463724,      -2.551810166,      -3.187714726,      -3.200951277,      0.1958897681
          0,           0,        2243,      -5.316683557,      -2.558271928,      -3.187793793,        -3.2007724,      0.1927605148
          0,           0,        2244,      -5.333228624,      -2.566497595,      -3.188417899,      -3.200613502,      0.1896031436
          0,           0,        2245,      -5.324218801,      -2.562567938,      -3.188638147,      -3.200754304,      0.1921913604
          0,           0,        2246,      -5.259913121,      -2.517507057,      -3.189860829,      -3.200517132,      0.2137689721
          0,           0,        2247,      -5.270220451,      -2.528692359,       -3.18938511,      -3.199601157,      0.2100905738
          0,           0,        2248,      -5.326125203,      -2.566302688,      -3.190318876,      -3.198803044,       0.188265939
          0,           0,        2249,      -5.318907152,      -2.560087088,      -3.190720649,      -3.199723197,       0.194711176
          0,           0,        2250,      -5.307980888,      -2.550084702,      -3.192208946,      -3.199682111,      0.2081691229
          0,           0,        2251,       -5.29666492,      -2.545790937,      -3.192784333,      -3.199125319,      0.2109291723
          0,           0,        2252,      -5.285657499,      -2.549920128,      -3.192903616,       -3.19905324,      0.1871236183
          0,           0,        2253,      -5.292358628,      -2.547552799,      -3.191231148,      -3.198655327,      0.1956370837
          0,           0,        2254,      -5.298659357,      -2.541698316,       -3.19451188,      -3.198263434,      0.2198385232
          0,           0,        2255,      -5.307455587,      -2.551575831,       -3.19515503,      -3.198405804,      0.2089194089
          0,           0,        2256,      -5.337335028,      -2.578524656,      -3.195655652,      -3.198761712,      0.1806036512
          0,           0,        2257,      -5.326807868,         -2.566541,      -3.196021766,      -3.198910145,      0.1932570071
          0,           0,        2258,      -5.292000435,      -2.538794458,      -3.197117246,      -3.198843511,      0.2155909229
          0,           0,        2259,      -5.307483616,      -2.553361695,      -3.197235439,       -3.19805886,      0.2055619474
          0,           0,        2260,      -5.357516119,      -2.597600737,      -3.197354679,      -3.198184019,      0.1613737303
          0,           0,        2261,      -5.360696248,      -2.598287787,      -3.196186485,      -3.198556204,      0.1563679951
          0,           0,        2262,      -5.341917326,      -2.589381392,      -3.198358175,      -3.198342476,      0.1531779029
          0,           0,        2263,      -5.384404144,       -2.63008016,      -3.198589349,       -3.19790428,      0.1111961256
          0,           0,        2264,      -5.474297981,      -2.699533589,      -3.198892655,      -3.197943531,     0.02824100682
          0,           0,        2265,      -5.558670793,      -2.774388364,      -3.199382253,      -3.198405411,    -0.08464206513
          0,           0,        2266,      -5.571981016,      -2.781909048,      -3.199892261,      -3.198478724,    -0.09894982498
          0,           0,        2267,      -5.582883189,      -2.791078424,      -3.200561686,      -3.198003736,     -0.1159579346
          0,           0,        2268,      -5.587626716,      -2.794569755,      -3.201205029,      -3.196194561,     -0.1211168729
          0,           0,        2269,      -5.575341441,      -2.786192843,      -3.199879344,      -3.197574445,     -0.1052093342
          0,           0,        2270,      -5.547218099,      -2.762700264,      -3.202448604,       -3.19769543,    -0.05949452988
          0,           0,        2271,      -5.561591676,      -2.776609966,      -3.201159479,      -3.197030884,    -0.08406950993
          0,           0,        2272,      -5.571107407,      -2.784399856,      -3.202180654,      -3.197399417,    -0.09990311582
          0,           0,        2273,      -5.589265704,      -2.796447741,      -3.203041007,      -3.197110778,     -0.1226343609
          0,           0,        2274,      -5.592096758,      -2.797616716,      -3.204012839,      -3.197216417,     -0.1252304983
          0,           0,        2275,      -5.591271662,      -2.797779707,      -3.204456464,      -3.197118671,     -0.1256443482
          0,           0,        2276,      -5.558268428,      -2.771684562,      -3.204996489,      -3.197040736,    -0.07232121768
          0,           0,        2277,      -5.563451011,       -2.77631493,       -3.20256074,       -3.19601182,    -0.08112452155
          0,           0,        2278,       -5.57852059,      -2.789986401,      -3.205965609,      -3.195966903,     -0.1081376676
          0,           0,        2279,      -5.594635188,      -2.800948163,      -3.206983512,      -3.196185336,     -0.1294557261
          0,           0,        2280,      -5.575234847,      -2.784875888,      -3.207749177,      -3.196322891,     -0.0961348866
          0,           0,        2281,      -5.587563503,      -2.795597127,      -3.207639975,      -3.195562805,     -0.1150976324
          0,           0,        2282,      -5.595258075,      -2.801279878,      -3.209203586,      -3.195650924,     -0.1285780263
          0,           0,        2283,      -5.605499053,       -2.80885002,       -3.21055857,      -3.195373195,     -0.1437461207
          0,           0,        2284,      -5.604915054,      -2.808333491,      -3.212285813,      -3.195378579,     -0.1431476328
          0,           0,        2285,      -5.579759537,      -2.790168769,      -3.211583092,      -3.194814471,     -0.1038570264
          0,           0,        2286,      -5.554332761,       -2.77231652,      -3.214574275,      -3.194095707,    -0.06693124336
          0,           0,        2287,      -5.600931002,      -2.808109358,      -3.214364305,      -3.193317408,     -0.1369600011
          0,           0,        2288,      -5.605781253,      -2.810984422,      -3.217109045,      -3.193693474,     -0.1438678702
          0,           0,        2289,      -5.611684824,      -2.815250986,      -3.218420119,      -3.193416924,     -0.1516709578
          0,           0,        2290,      -5.610826187,      -2.815168752,      -3.218713235,      -3.193211983,     -0.1516035224
          0,           0,        2291,      -5.590249541,      -2.800381376,      -3.220704532,      -3.192992318,     -0.1187742539
          0,           0,        2292,      -5.573258547,       -2.78933808,      -3.221953761,      -3.192487624,    -0.09225593205
          0,           0,        2293,      -5.623964332,      -2.826654379,      -3.220576009,      -3.191794341,     -0.1688214357
          0,           0,        2294,      -5.640991769,        -2.8380923,      -3.224937047,      -3.192335964,     -0.1958249719
          0,           0,        2295,      -5.645021883,      -2.840714411,      -3.226312807,      -3.192540735,      -0.201885857
          0,           0,        2296,      -5.643803139,       -2.84052121,      -3.227845606,      -3.192454824,     -0.2014695768
          0,           0,        2297,      -5.645994794,      -2.841647885,       -3.22886521,      -3.192209013,     -0.2037451047
          0,           0,        2298,      -5.647166892,      -2.843777471,        -3.2294255,      -3.192033813,     -0.2068999178
          0,           0,        2299,      -5.648585067,      -2.844601626,      -3.230584468,      -3.191972276,     -0.2067349556
          0,           0,        2300,      -5.646343628,       -2.84447385,      -3.231797851,      -3.191797009,     -0.2046642184
          0,           0,        2301,      -5.644612313,      -2.842999051,      -3.230504208,      -3.191629853,     -0.1994867347
          0,           0,        2302,      -5.646660137,      -2.845765269,      -3.233521075,      -3.191283118,     -0.2039459261
          0,           0,        2303,      -5.653858432,      -2.849324074,      -3.233696842,      -3.191225143,     -0.2129684272
          0,           0,        2304,      -5.655692188,      -2.851555994,      -3.234564647,      -3.191258436,     -0.2177813718
          0,           0,        2305,      -5.649470185,      -2.846094623,      -3.235412704,      -3.191305282,     -0.2070623648
          0,           0,        2306,      -5.588528131,      -2.805951572,       -3.23510443,       -3.19109175,     -0.1372659469
          0,           0,        2307,       -5.45287354,      -2.679707354,      -3.236450007,      -3.191062675,      0.0457232777
          0,           0,        2308,        -5.4387667,      -2.675518745,       -3.23681635,      -3.189642055,     0.05449756874
          0,           0,        2309,      -5.420953226,      -2.651826948,      -3.236546662,      -3.190204641,     0.08487501702
          0,           0,        2310,      -5.433602309,      -2.668095038,      -3.238950022,      -3.190071607,     0.06960031334
          0,           0,        2311,      -5.437406051,      -2.667406391,       -3.23989562,      -3.190838823,     0.06674929462
          0,           0,        2312,        -5.4411757,      -2.676034207,      -3.240552757,      -3.191145533,     0.05779821562
          0,           0,        2313,      -5.445866323,      -2.676338241,      -3.241431078,      -3.191714481,      0.0558062864
          0,           0,        2314,      -5.449977201,       -2.68454131,      -3.242845296,      -3.192030987,     0.04647000386
          0,           0,        2315,      -5.455379732,       -2.68516964,      -3.243552276,      -3.192640472,     0.04431973312
          0,           0,        2316,       -5.45858929,       -2.69263479,      -3.245174619,      -3.192860157,     0.03570798657
          0,           0,        2317,      -5.463547883,      -2.692887144,      -3.243795574,       -3.19344902,     0.03458655396
          0,           0,        2318,      -5.465774772,      -2.700023927,      -3.247162315,      -3.193536063,     0.02647980701
          0,           0,        2319,      -5.471396303,        -2.7007478,      -3.247993144,      -3.194027517,     0.02505056102
          0,           0,        2320,      -5.474830392,      -2.709163464,      -3.249598062,      -3.193942527,     0.01493585633
          0,           0,        2321,      -5.481214653,        -2.7108476,      -3.250450808,      -3.194390484,     0.01272729475
          0,           0,        2322,      -5.483916086,      -2.718505835,      -3.252460191,      -3.194214414,    0.003675374722
          0,           0,        2323,      -5.488937241,       -2.71869207,      -3.253194725,      -3.194794791,    0.003328500554
          0,           0,        2324,        -5.4908742,      -2.725982814,      -3.254618329,      -3.194570505,   -0.005147380895
          0,           0,        2325,      -5.496194666,      -2.725950418,      -3.255889449,       -3.19513734,   -0.005352066848
          0,           0,        2326,       -5.49780884,       -2.73318364,      -3.257951748,      -3.194932788,    -0.01381108474
          0,           0,        2327,      -5.505196462,      -2.734902809,      -3.259445054,      -3.195534062,     -0.0165463486
          0,           0,        2328,      -5.506287864,      -2.741635243,      -3.261696723,       -3.19543511,    -0.02445773721
          0,           0,        2329,      -5.530124662,       -2.75996901,      -3.262330838,      -3.196051672,    -0.05225099396
          0,           0,        2330,      -5.528220808,      -2.761112619,      -3.264790213,      -3.196116449,    -0.05278369432
          0,           0,        2331,      -5.570420702,       -2.79839032,      -3.266482834,      -3.196586815,     -0.1120249215
          0,           0,        2332,      -5.535385193,      -2.774752641,      -3.268879908,      -3.196870326,    -0.08024565567
          0,           0,        2333,      -5.629318055,      -2.850945122,      -3.269618779,      -3.196919523,     -0.2022607622
          0,           0,        2334,       -5.68605309,      -2.883503949,      -3.271110392,      -3.197377842,     -0.2655600465
          0,           0,        2335,       -5.70165255,      -2.893912162,      -3.273486361,      -3.198118994,     -0.2845216776
          0,           0,        2336,      -5.707700536,      -2.898505104,      -3.274461432,      -3.198221577,     -0.2950784553
          0,           0,        2337,      -5.711644854,      -2.900148286,      -3.274180917,      -3.198676718,     -0.2974880258
          0,           0,        2338,      -5.714261268,      -2.903338447,      -3.274935633,      -3.198954953,     -0.3048063962
          0,           0,        2339,      -5.716855164,      -2.904020841,      -3.276095643,      -3.199528755,     -0.3051682581
          0,           0,        2340,      -5.718042856,      -2.906220283,      -3.277130252,      -3.200016299,     -0.3101698195
          0,           0,        2341,      -5.718910623,      -2.905758902,      -3.277724232,      -3.200720795,     -0.3072617039
          0,           0,        2342,      -5.648788281,      -2.854853383,      -3.280105834,       -3.20128358,     -0.1860533669
          0,           0,        2343,      -5.691082591,       -2.88797474,      -3.279863285,      -3.201408771,     -0.2480491002
          0,           0,        2344,      -5.715367504,      -2.907359307,      -3.280377045,      -3.202383783,     -0.3026408345
          0,           0,        2345,      -5.722526994,      -2.910391017,      -3.281380026,      -3.202899268,     -0.3118485214
          0,           0,        2346,      -5.732591388,      -2.916370793,      -3.283510348,      -3.203423272,     -0.3321099148
          0,           0,        2347,      -5.736065553,      -2.917428953,      -3.284906225,      -3.204256694,     -0.3347677002
          0,           0,        2348,      -5.726450162,      -2.912758063,      -3.284383351,      -3.204746129,     -0.3211427859
          0,           0,        2349,      -5.675857764,      -2.876705666,      -3.285339467,      -3.205552545,     -0.2271063562
          0,           0,        2350,      -5.711523616,      -2.905882841,      -3.286996791,      -3.205974771,     -0.2956991874
          0,           0,        2351,      -5.727933062,       -2.91422126,      -3.288511887,      -3.207071657,     -0.3223311666
          0,           0,        2352,      -5.736951496,       -2.92021116,       -3.28817918,      -3.207686848,     -0.3425022845
          0,           0,        2353,      -5.741659869,      -2.921960725,      -3.288987271,      -3.208638789,      -0.348078003
          0,           0,        2354,      -5.734576157,      -2.919308786,      -3.290804301,      -3.209005281,     -0.3399195382
          0,           0,        2355,      -5.733520898,      -2.918431813,      -3.290965503,      -3.209736943,     -0.3416025978
          0,           0,        2356,      -5.741313852,      -2.923954853,      -3.291809323,      -3.210047259,     -0.3560568242
          0,           0,        2357,      -5.747366158,      -2.926337691,        -3.2934117,       -3.21080552,      -0.361846422
          0,           0,        2358,      -5.687707243,      -2.888276179,      -3.295197321,      -3.211179092,      -0.252283993
          0,           0,        2359,      -5.702562777,       -2.90273897,      -3.294748927,      -3.211203285,     -0.2874289301
          0,           0,        2360,      -5.738349917,      -2.925765489,      -3.295772392,      -3.212032202,     -0.3546545969
          0,           0,        2361,      -5.744570707,       -2.92662007,      -3.297559069,      -3.212647044,     -0.3605847591
          0,           0,        2362,      -5.742527573,      -2.927244911,      -3.299236576,      -3.212705322,      -0.360947375
          0,           0,        2363,      -5.744473881,      -2.928097329,      -3.298193077,      -3.213101689,     -0.3628150774
          0,           0,        2364,      -5.733872266,      -2.922752613,      -3.298364973,      -3.213168668,     -0.3453564299
          0,           0,        2365,       -5.72886881,      -2.919434748,      -3.300139834,      -3.213237516,     -0.3356621043
          0,           0,        2366,      -5.730757962,      -2.921500114,      -3.302378838,      -3.213286208,     -0.3417778522
          0,           0,        2367,      -5.723114755,      -2.916340306,      -3.302041495,      -3.213448872,     -0.3271962404
          0,           0,        2368,      -5.719179319,      -2.913974689,      -3.302076418,      -3.213287623,     -0.3187750059
          0,           0,        2369,       -5.71214345,      -2.909762379,      -3.303700647,       -3.21324114,     -0.3073999783
          0,           0,        2370,      -5.712540314,      -2.910086837,       -3.30532757,      -3.213148017,     -0.3072140263
          0,           0,        2371,      -5.705751173,      -2.905683655,      -3.304528655,      -3.213158452,      -0.295785488
          0,           0,        2372,      -5.703470758,      -2.904607739,      -3.304063009,      -3.213068624,     -0.2928255988
          0,           0,        2373,      -5.699463492,      -2.901795409,       -3.30549442,       -3.21296054,     -0.2854484254
          0,           0,        2374,      -5.698439851,      -2.901319829,      -3.307130186,      -3.212829516,     -0.2844266493
          0,           0,        2375,      -5.695065759,      -2.898931906,      -3.306447065,      -3.212807767,     -0.2783211624
          0,           0,        2376,       -5.69392448,      -2.898259637,      -3.305839508,      -3.212792608,     -0.2771263668
          0,           0,        2377,      -5.691158487,       -2.89630952,      -3.307115066,      -3.212802231,     -0.2721532731
          0,           0,        2378,      -5.690375747,      -2.895759456,      -3.308432218,      -3.212886772,      -0.271434495
          0,           0,        2379,      -5.687943823,      -2.894053723,      -3.307808635,      -3.212940434,     -0.2672170301
          0,           0,        2380,      -5.687186987,      -2.893537864,      -3.307116637,      -3.212956583,     -0.2666126074
          0,           0,        2381,      -5.684976406,      -2.892007755,       -3.30803573,      -3.212883698,     -0.2629034672
          0,           0,        2382,      -5.684550592,      -2.891518915,      -3.309160585,       -3.21283218,     -0.2625255969
          0,           0,        2383,       -5.68262576,      -2.890215516,      -3.308921453,      -3.212697861,     -0.2593213905
          0,           0,        2384,      -5.682200789,      -2.889746256,      -3.308327308,      -3.212546558,     -0.2589720828
          0,           0,        2385,         -5.680285,      -2.888410494,      -3.308674615,      -3.212311749,      -0.255891525
          0,           0,        2386,      -5.680049403,      -2.888015273,      -3.309464783,      -3.212211139,     -0.2557592014
          0,           0,        2387,      -5.678223684,      -2.886719886,      -3.309527313,      -3.212057472,     -0.2529778976
          0,           0,        2388,      -5.677974692,      -2.886305315,      -3.309007924,       -3.21199686,     -0.2527914364
          0,           0,        2389,      -5.676075944,      -2.884999359,      -3.309122083,      -3.211912399,     -0.2500494078
          0,           0,        2390,      -5.675757826,        -2.8845037,      -3.309929557,       -3.21193155,     -0.2497012997
          0,           0,        2391,      -5.673652493,      -2.883145309,      -3.310223881,       -3.21189942,     -0.2468634192
          0,           0,        2392,      -5.672976073,      -2.882459132,      -3.309624827,      -3.211905718,     -0.2460335371
          0,           0,        2393,      -5.670705569,      -2.881077519,      -3.309356903,      -3.211816879,       -0.24317518
          0,           0,        2394,      -5.670068853,      -2.880243658,      -3.309857866,      -3.211770218,      -0.242166355
          0,           0,        2395,      -5.672750958,      -2.882829848,      -3.310146123,       -3.21160964,     -0.2485362268
          0,           0,        2396,      -5.670284933,      -2.880197164,      -3.309565845,      -3.211497662,     -0.2439044174
          0,           0,        2397,      -5.662885829,      -2.875444581,      -3.308900117,      -3.211258586,     -0.2331882723
          0,           0,        2398,      -5.662099805,      -2.874007755,      -3.309156642,      -3.211071639,     -0.2308473351
          0,           0,        2399,       -5.65048589,      -2.867250066,      -3.309436948,      -3.210757077,     -0.2172572175
          0,           0,        2400,      -5.647528192,      -2.863147765,      -3.309453153,      -3.210368343,     -0.2088229381
          0,           0,        2401,      -5.622657646,      -2.849353232,      -3.309722209,      -3.209941113,     -0.1834958782
          0,           0,        2402,      -5.603686378,      -2.828682341,      -3.309715304,      -3.209383456,     -0.1432668003
          0,           0,        2403,      -5.621534597,      -2.843236788,      -3.309924955,      -3.208715014,     -0.1659684829
          0,           0,        2404,      -5.639039883,      -2.856724312,      -3.310432238,      -3.208258513,     -0.1971478695
          0,           0,        2405,      -5.621740959,      -2.846140524,      -3.311424269,      -3.207720154,      -0.178381598
          0,           0,        2406,      -5.599543615,      -2.824451864,        -3.3111594,      -3.207065213,     -0.1375704675
          0,           0,        2407,      -5.617745883,      -2.839272131,       -3.31069929,      -3.206420215,     -0.1610246792
          0,           0,        2408,      -5.635580979,      -2.853191846,      -3.310968128,      -3.206063848,     -0.1925138609
          0,           0,        2409,       -5.61800773,      -2.842064517,       -3.31119897,      -3.205729523,     -0.1732315106
          0,           0,        2410,      -5.595113581,      -2.819623711,      -3.310354759,      -3.205243214,     -0.1316531034
          0,           0,        2411,      -5.613625489,      -2.834775295,       -3.31175652,      -3.204765574,     -0.1556254464
          0,           0,        2412,      -5.632503367,      -2.849731826,      -3.312757975,      -3.204550164,     -0.1887823092
          0,           0,        2413,      -5.613812931,      -2.837826899,      -3.311983423,       -3.20431009,     -0.1679880247
          0,           0,        2414,      -5.589547536,      -2.814306092,      -3.309830586,      -3.203858548,      -0.124595158
          0,           0,        2415,      -5.608655957,      -2.830183953,      -3.308248376,      -3.203449347,     -0.1496121726
          0,           0,        2416,      -5.627499744,      -2.845610724,       -3.30690626,      -3.203158628,     -0.1832535886
          0,           0,        2417,      -5.616764543,       -2.84005994,      -3.307802912,      -3.202851396,     -0.1753433027
          0,           0,        2418,      -5.585030969,      -2.809867288,      -3.308807553,      -3.202192072,     -0.1203088667
          0,           0,        2419,      -5.586736026,      -2.810681036,      -3.308378935,      -3.201611477,     -0.1213663948
          0,           0,        2420,      -5.516513039,      -2.726534616,      -3.306472088,      -3.200820735,    -0.02211488572
          0,           0,        2421,      -5.333661166,      -2.559419486,      -3.303109902,      -3.200265576,      0.2011584474
          0,           0,        2422,      -5.284482493,      -2.509444723,      -3.301562155,      -3.197704173,      0.2548012495
          0,           0,        2423,      -5.288179727,      -2.524223615,      -3.302392974,      -3.197304467,      0.2380187164
          0,           0,        2424,       -5.30004899,      -2.529055645,      -3.302134751,      -3.195672065,      0.2292134931
          0,           0,        2425,       -5.22113539,      -2.474517462,      -3.301846976,      -3.195748644,      0.2543197481
          0,           0,        2426,      -5.214704068,      -2.469596093,      -3.297615191,      -3.193576218,      0.2599365134
          0,           0,        2427,      -5.274038937,        -2.5151256,      -3.299090643,      -3.192178655,      0.2401413923
          0,           0,        2428,      -5.296000786,       -2.52977783,      -3.297077914,      -3.191867501,      0.2255548532
          0,           0,        2429,      -5.290826752,      -2.526798915,      -3.299684247,      -3.192698679,      0.2280466269
          0,           0,        2430,      -5.292840766,      -2.525459946,      -3.298785681,      -3.191985115,      0.2314875486
          0,           0,        2431,      -5.226174403,      -2.476086498,      -3.299108565,      -3.191869304,      0.2533036738
          0,           0,        2432,      -5.216622911,      -2.471945702,      -3.295968816,      -3.191210696,      0.2543967426
          0,           0,        2433,      -5.274635339,      -2.515559954,      -3.297694194,      -3.190136949,      0.2346461397
          0,           0,        2434,      -5.288095187,      -2.521067063,      -3.295263827,      -3.190732178,      0.2347163655
          0,           0,        2435,      -5.250374476,        -2.4932658,      -3.292545515,      -3.191176899,      0.2468106431
          0,           0,        2436,      -5.262519728,      -2.503960741,      -3.290433592,       -3.19047503,      0.2418231047
          0,           0,        2437,      -5.285195055,      -2.520192248,      -3.290491959,      -3.190319208,      0.2335561651
          0,           0,        2438,      -5.283306847,      -2.516052054,      -3.288183999,      -3.190798975,      0.2391210666
          0,           0,        2439,       -5.30583843,      -2.538105489,      -3.288176921,      -3.190738331,      0.2164627028
          0,           0,        2440,       -5.30628893,      -2.534359967,       -3.28679934,      -3.189929224,      0.2189693455
          0,           0,        2441,       -5.24758178,      -2.487934435,      -3.287901226,      -3.187969607,      0.2480687134
          0,           0,        2442,      -5.255597935,      -2.495412586,       -3.28588814,      -3.187268245,      0.2498345779
          0,           0,        2443,      -5.300075205,      -2.529953718,       -3.28199839,      -3.187964716,      0.2250646783
          0,           0,        2444,      -5.298668164,      -2.526840862,      -3.280552777,      -3.189096339,      0.2250962255
          0,           0,        2445,      -5.291532703,       -2.52004229,       -3.27901394,      -3.188913402,      0.2326618972
          0,           0,        2446,      -5.287049667,      -2.515222699,      -3.275623437,      -3.187193055,      0.2398606295
          0,           0,        2447,      -5.289316104,      -2.526161028,      -3.274931738,       -3.18487985,      0.2129909309
          0,           0,        2448,      -5.287111735,      -2.520362204,      -3.273153326,      -3.184794157,      0.2191228354
          0,           0,        2449,      -5.285081552,      -2.510863052,      -3.271639601,       -3.18602415,      0.2437003772
          0,           0,        2450,      -5.282198362,      -2.510448355,      -3.271665373,      -3.185434141,       0.244948752
          0,           0,        2451,      -5.297075256,      -2.526855749,      -3.270396333,      -3.183261608,      0.2219337705
          0,           0,        2452,      -5.297474056,      -2.524449128,      -3.266468692,      -3.183457873,      0.2253335841
          0,           0,        2453,      -5.287762867,      -2.514595225,      -3.267668923,      -3.181538261,       0.237658195
          0,           0,        2454,      -5.283292824,      -2.511570474,      -3.267227617,      -3.181995743,      0.2424668732
          0,           0,        2455,      -5.287682668,      -2.519348132,      -3.267618633,      -3.182424933,      0.2275016496
          0,           0,        2456,      -5.280062838,      -2.510199962,      -3.266144461,      -3.180536427,      0.2403906204
          0,           0,        2457,      -5.273874692,      -2.500580831,      -3.265545673,      -3.180047143,       0.257632855
