"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,  "Avg_Massflow"  ,  "Avg_Massflow"  ,    "Avg_Mach"    ,    "Avg_Temp"    ,    "Avg_Press"   ,    "Avg_Press"   ,   "Avg_Density"  ,  "Avg_Enthalpy"  ,  "Avg_NormalVel" ,   "Uniformity"   ,"Secondary_Strength","Momentum_Distortion","Secondary_Over_Uniformity",  "Avg_TotalTemp" ,  "Avg_TotalTemp" , "Avg_TotalPress" , "Avg_TotalPress" ,"Avg_Massflow(HUB)", "Avg_Press(HUB)" ,"Avg_TotalTemp(HUB)","Avg_TotalPress(HUB)"
          0,           0,          48,      -6.620276048,      -8.606228072,      -3.865542319,      -3.555964882,      -1.180812817,   0.0001659938841,   0.0001659938841,      0.2875363516,       291.3610236,       89711.66167,       89711.66167,       1.072624696,       297571.7326,       6.435107927,       1.313883368,         102.3870868,        -0.9583128735,                77.92707423,       296.1788037,       296.1788037,       95011.83851,       95011.83851,    0.0001659938841,       89711.66167,         296.1788037,          95011.83851
          0,           0,          49,       -6.63873823,      -8.604744251,      -3.869759799,      -3.557028497,      -1.201589571,    0.000165599827,    0.000165599827,      0.2868359278,       291.3715109,       89718.85411,       89718.85411,       1.072672082,       297558.8891,       6.419547862,       1.310706404,         102.1464559,        -0.9583128735,                77.93236959,       296.1660203,       296.1660203,       94993.13506,       94993.13506,     0.000165599827,       89718.85411,         296.1660203,          94993.13506
          0,           0,          50,      -6.648841847,      -8.602263748,      -3.872898938,      -3.558349851,        -1.2140287,   0.0001652060171,   0.0001652060171,      0.2861358412,       291.3813747,        89726.0065,        89726.0065,        1.07272128,       297545.4761,        6.40398793,       1.307529466,         101.9058347,        -0.9583128735,                77.93769648,       296.1526701,       296.1526701,       94974.46701,       94974.46701,    0.0001652060171,        89726.0065,         296.1526701,          94974.46701
          0,           0,          51,      -6.649882405,      -8.599368825,      -3.875349966,      -3.559945344,      -1.217051449,   0.0001648125712,   0.0001648125712,      0.2854374442,       291.3903075,       89732.71041,       89732.71041,       1.072768541,       297531.2248,       6.388455074,       1.304358057,         101.6652456,        -0.9583128735,                77.94274361,       296.1384855,       296.1384855,       94955.45256,       94955.45256,    0.0001648125712,       89732.71041,         296.1384855,          94955.45256
          0,           0,          52,      -6.638184902,      -8.595713608,      -3.877053371,      -3.561732015,      -1.205874629,   0.0001644022491,   0.0001644022491,      0.2847012046,       291.4016495,       89742.52761,       89742.52761,       1.072844148,        297518.227,       6.372101099,       1.301018996,         101.4244612,        -0.9583128735,                77.95770969,       296.1255486,       296.1255486,       94938.38748,       94938.38748,    0.0001644022491,       89742.52761,         296.1255486,          94938.38748
          0,           0,          53,      -6.616246696,      -8.591786199,      -3.878456849,      -3.563797449,      -1.183580635,   0.0001639806346,   0.0001639806346,      0.2839382899,       291.4148578,       89754.92538,       89754.92538,       1.072943727,       297506.3091,       6.355169784,       1.297562058,         101.1834456,        -0.9583128735,                77.97965811,       296.1136864,       296.1136864,       94923.13153,       94923.13153,    0.0001639806346,       89754.92538,         296.1136864,          94923.13153
          0,           0,          54,      -6.594485276,      -8.586871762,      -3.880072052,       -3.56644218,      -1.161822729,   0.0001635662637,   0.0001635662637,      0.2831898937,       291.4267586,       89766.55125,       89766.55125,       1.073038884,       297493.6039,       6.338548438,       1.294168407,         100.9423614,        -0.9583128735,                77.99785631,       296.1010407,       296.1010407,       94907.67146,       94907.67146,    0.0001635662637,       89766.55125,         296.1010407,          94907.67146
          0,           0,          55,      -6.571068759,       -8.58140814,      -3.881591782,      -3.569367403,      -1.137840393,   0.0001631649408,   0.0001631649408,       0.282469669,       291.4360892,       89776.05892,       89776.05892,       1.073118177,       297479.2707,       6.322529091,       1.290897668,         100.7013108,        -0.9583128735,                78.00874796,       296.0867746,       296.0867746,       94891.08487,       94891.08487,    0.0001631649408,       89776.05892,         296.0867746,          94891.08487
          0,           0,          56,      -6.546548885,      -8.575628262,      -3.883750496,      -3.572543738,      -1.112257238,   0.0001627761315,   0.0001627761315,      0.2817774259,       291.4426215,       89783.16324,       89783.16324,       1.073179042,       297463.0642,       6.307105272,       1.287748521,         100.4603459,        -0.9583128735,                78.01239465,        296.070644,        296.070644,       94873.05705,       94873.05705,    0.0001627761315,       89783.16324,          296.070644,          94873.05705
          0,           0,          57,      -6.522222065,      -8.569648596,      -3.886467843,      -3.575841278,      -1.086422247,     0.00016239702,     0.00016239702,      0.2811078484,       291.4465823,       89788.02371,       89788.02371,       1.073222554,       297445.0345,       6.292160682,       1.284697221,         100.2194918,        -0.9583128735,                78.01020363,       296.0526987,       296.0526987,       94853.55522,       94853.55522,      0.00016239702,       89788.02371,         296.0526987,          94853.55522
          0,           0,          58,      -6.499671222,      -8.564052404,      -3.889423214,      -3.579142155,       -1.06222897,    0.000162024335,    0.000162024335,      0.2804544452,       291.4483736,       89790.95325,       89790.95325,       1.073250974,       297425.3741,       6.277554563,       1.281715028,         99.97875937,        -0.9583128735,                78.00389105,       296.0331303,       296.0331303,       94832.66746,       94832.66746,     0.000162024335,       89790.95325,         296.0331303,          94832.66746
