"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Grid_Velocity_x","Grid_Velocity_y","Grid_Velocity_z"
35, -2.521296116000000e-02, 7.100231723000000e-03, -1.320607564000000e-02, 1.814789222727373e+00, -2.886561239893581e+02, 6.251969782752963e+00, 2.350192217496527e+01, 4.430013146164073e+05, 0.000000000000000e+00, -1.002629324058616e+02, -5.390625290323594e+01
36, -2.521296116000000e-02, 7.723948305000000e-03, -1.285123912000000e-02, 1.814445290379933e+00, -2.829628257067985e+02, 3.501292744617274e+00, 1.984609998668735e+01, 4.344255451362197e+05, 0.000000000000000e+00, -9.756894889480766e+01, -5.864162283494117e+01
37, -2.521296116000000e-02, 8.329973338999999e-03, -1.246696709000000e-02, 1.808424750799870e+00, -2.730187571262770e+02, -5.225725163512420e+00, 9.060543873760011e+00, 4.261378546069833e+05, 0.000000000000000e+00, -9.465148562868380e+01, -6.324267531083036e+01
38, -2.521296116000000e-02, 8.861376928000000e-03, -1.209502886000000e-02, 1.803881191998904e+00, -2.656396656327360e+02, -2.302736436383567e+01, -2.119119741708803e+00, 4.228926948328665e+05, 0.000000000000000e+00, -9.182766281937830e+01, -6.727718818025228e+01
39, -2.521296116000000e-02, 9.287161976000000e-03, -1.177125086000000e-02, 1.807288743149288e+00, -2.635218261828028e+02, -3.931242554639768e+01, -1.372411538025436e+01, 4.249529957151901e+05, 0.000000000000000e+00, -8.936948125102670e+01, -7.050982584270403e+01
40, -2.521296116000000e-02, 9.604561503000000e-03, -1.151373626000000e-02, 1.810153866424582e+00, -2.642634808379208e+02, -4.887305691662829e+01, -2.320058239954404e+01, 4.283305900456693e+05, 0.000000000000000e+00, -8.741438348866659e+01, -7.291958088188186e+01
41, -2.521296116000000e-02, 9.828825608000000e-03, -1.132289325000000e-02, 1.811916187993200e+00, -2.674457903353620e+02, -5.499771893341232e+01, -3.130919200796760e+01, 4.319366695216125e+05, 0.000000000000000e+00, -8.596546858515015e+01, -7.462223482796178e+01
42, -2.521296116000000e-02, 9.981437867000001e-03, -1.118859341000000e-02, 1.814087205668646e+00, -2.714442664592907e+02, -5.929926038649046e+01, -3.688170160478717e+01, 4.355717666650740e+05, 0.000000000000000e+00, -8.494583973043930e+01, -7.578089490424337e+01
43, -2.521296116000000e-02, 1.008268718000000e-02, -1.109743860000000e-02, 1.814916406728152e+00, -2.757185108841654e+02, -6.110658068439476e+01, -3.919405684347863e+01, 4.387216265707415e+05, 0.000000000000000e+00, -8.425377580451293e+01, -7.654959813616419e+01
44, -2.521296116000000e-02, 1.018310407000000e-02, -1.100536759000000e-02, 1.813631748267861e+00, -2.791777839139328e+02, -6.247898040126049e+01, -3.986107908086078e+01, 4.414332329507157e+05, 0.000000000000000e+00, -8.355475592125491e+01, -7.731198146100157e+01
