"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Grid_Velocity_x","Grid_Velocity_y","Grid_Velocity_z"
27, -2.500000000000000e-02, 1.920878427000000e-02, 1.259010238000000e-03, 1.129615126009443e+00, 1.332142160349342e+02, 9.894486572717626e-03, 1.041330840722856e-02, 2.358313165920410e+05, 0.000000000000000e+00, 9.558635118561364e+00, -1.458365900183340e+02
28, -2.500000000000000e-02, 1.908531358000000e-02, 2.512629200000000e-03, 1.129335446598079e+00, 1.335660017197569e+02, -2.077313280395176e-02, 3.175847000127870e-02, 2.357955411107721e+05, 0.000000000000000e+00, 1.907633868744024e+01, -1.448991780434943e+02
29, -2.500000000000000e-02, 1.888011665000000e-02, 3.755488699000000e-03, 1.129101764964028e+00, 1.338115078920137e+02, -7.186021127199169e-03, 4.438575726828728e-02, 2.357599558839096e+05, 0.000000000000000e+00, 2.851235445284896e+01, -1.433412855640536e+02
30, -2.500000000000000e-02, 1.859407216000000e-02, 4.982266618000000e-03, 1.128940033617648e+00, 1.339167245879425e+02, -6.719917094998445e-03, 4.215922571689407e-02, 2.357277431249023e+05, 0.000000000000000e+00, 3.782627593283380e+01, -1.411695836786675e+02
31, -2.500000000000000e-02, 1.822840499000000e-02, 6.187709707000000e-03, 1.128879171383265e+00, 1.339116957457326e+02, -1.001619876293860e-02, 2.527610486520308e-02, 2.357104039198904e+05, 0.000000000000000e+00, 4.697821949625261e+01, -1.383933718994692e+02
32, -2.500000000000000e-02, 1.778468100000000e-02, 7.366656073000000e-03, 1.128901797497698e+00, 1.338712013093259e+02, -2.183290008315997e-03, 7.479091442693152e-03, 2.357119346768890e+05, 0.000000000000000e+00, 5.592899511095251e+01, -1.350245385208782e+02
33, -2.500000000000000e-02, 1.726480027000000e-02, 8.514057287000000e-03, 1.128985112453884e+00, 1.337951818081906e+02, 1.176355853619707e-02, -2.928887872257489e-03, 2.357258541740192e+05, 0.000000000000000e+00, 6.464027418414170e+01, -1.310775092964492e+02
34, -2.500000000000000e-02, 1.667098902000000e-02, 9.625000000000000e-03, 1.129111592007709e+00, 1.336783570835010e+02, 1.873547350920808e-02, -8.779537278784265e-03, 2.357469265393325e+05, 0.000000000000000e+00, 7.307475367500000e+01, -1.265691860940394e+02
35, -2.500000000000000e-02, 1.600579004000000e-02, 1.069472699000000e-02, 1.129284262712562e+00, 1.335203993004521e+02, 1.783847926886107e-02, -1.465080665068555e-02, 2.357757983820769e+05, 0.000000000000000e+00, 8.119631588733758e+01, -1.215188742386253e+02
36, -2.500000000000000e-02, 1.527205180000000e-02, 1.171865751000000e-02, 1.129510941942583e+00, 1.333246199843982e+02, 3.451930539037000e-02, -1.270829504947539e-02, 2.358150802788773e+05, 0.000000000000000e+00, 8.897018295531832e+01, -1.159481998334380e+02
