"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Grid_Velocity_x","Grid_Velocity_y","Grid_Velocity_z"
43, -2.521296116000000e-02, 1.008268718000000e-02, -1.109743860000000e-02, 1.149404513788761e+00, 1.047522984050819e+02, -1.704803633936802e+00, -5.253458739791091e-01, 2.381346504775654e+05, 0.000000000000000e+00, -8.425377580451293e+01, -7.654959813616419e+01
44, -2.521296116000000e-02, 1.018310407000000e-02, -1.100536759000000e-02, 1.150420984037779e+00, 1.025453022963927e+02, -2.034481301417223e+00, -8.114407526534058e-01, 2.382545004859658e+05, 0.000000000000000e+00, -8.355475592125491e+01, -7.731198146100157e+01
45, -2.521296116000000e-02, 1.033137876000000e-02, -1.086629363000000e-02, 1.151058695262058e+00, 1.013860859900510e+02, -1.835609954079199e+00, -3.300397608950688e-01, 2.384408281484836e+05, 0.000000000000000e+00, -8.249888107765938e+01, -7.843770992313007e+01
46, -2.521296116000000e-02, 1.054278766000000e-02, -1.066130164000000e-02, 1.150916805528551e+00, 1.009249340307185e+02, -1.357313480925203e+00, 5.522735995113608e-01, 2.385199865622792e+05, 0.000000000000000e+00, -8.094254454003881e+01, -8.004276481063165e+01
47, -2.521296116000000e-02, 1.082946668000000e-02, -1.036997472000000e-02, 1.151137418472370e+00, 1.014353572034047e+02, -9.962397010262461e-01, 1.198857006558051e+00, 2.386947489635749e+05, 0.000000000000000e+00, -7.873073748363399e+01, -8.221928416338910e+01
48, -2.521296116000000e-02, 1.119246743000000e-02, -9.977093620000000e-03, 1.150179783361156e+00, 1.029044112128219e+02, -8.793672598579689e-01, 1.302078290111045e+00, 2.386505646832761e+05, 0.000000000000000e+00, -7.574791258949757e+01, -8.497525199612575e+01
49, -2.521296116000000e-02, 1.161350512000000e-02, -9.483681940999999e-03, 1.150346902300159e+00, 1.062372268492033e+02, -1.034923485689713e+00, 1.051841429409911e+00, 2.389009720321639e+05, 0.000000000000000e+00, -7.200184122292164e+01, -8.817184685167285e+01
50, -2.521296116000000e-02, 1.205395405000000e-02, -8.917169740000000e-03, 1.149476819580558e+00, 1.093243947288752e+02, -9.346894320060075e-01, 5.391213664004815e-01, 2.388661862168028e+05, 0.000000000000000e+00, -6.770077737440663e+01, -9.151581537802791e+01
51, -2.521296116000000e-02, 1.246679363000000e-02, -8.330232940000000e-03, 1.148659500996022e+00, 1.119036267547934e+02, -7.777102618170318e-01, 3.213256252805581e-01, 2.387643533341306e+05, 0.000000000000000e+00, -6.324464624892167e+01, -9.465016868875939e+01
52, -2.521296116000000e-02, 1.281541193000000e-02, -7.783247475000000e-03, 1.147809237044360e+00, 1.133480395255814e+02, -6.278048236730337e-01, 2.926287179391731e-01, 2.386030805433458e+05, 0.000000000000000e+00, -5.909183293788995e+01, -9.729694234061364e+01
53, -2.521296116000000e-02, 1.308488155000000e-02, -7.321174717000000e-03, 1.147095768025495e+00, 1.136847365760790e+02, -4.518111141419461e-01, 4.715066110413398e-01, 2.383977944722189e+05, 0.000000000000000e+00, -5.558369236949744e+01, -9.934280479301842e+01
54, -2.521296116000000e-02, 1.327957390000000e-02, -6.961798709000000e-03, 1.146743243865157e+00, 1.128594707759286e+02, -3.565351971185940e-01, 6.145012203336390e-01, 2.381907030359202e+05, 0.000000000000000e+00, -5.285524423845278e+01, -1.008209445871646e+02
55, -2.521296116000000e-02, 1.341373446000000e-02, -6.699660600000000e-03, 1.146857610627331e+00, 1.110268590359633e+02, -4.817560992538084e-01, 4.861675528178489e-01, 2.380270720424739e+05, 0.000000000000000e+00, -5.086504395336132e+01, -1.018395160027386e+02
56, -2.521296116000000e-02, 1.350333548000000e-02, -6.517181543000000e-03, 1.147366478476996e+00, 1.082382617483401e+02, -6.635213670611694e-01, -8.314801833110078e-02, 2.378811751590812e+05, 0.000000000000000e+00, -4.947962970493314e+01, -1.025197832718845e+02
